,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
227,HH13110138,HS1116000019,1,1,3,12,3,1,6,165.0,4,1,2,10,3,3,4,4,2,3,6,15475.580002
228,HH17110074,HS1116000020,1,1,1,1,6,1,3,99.0,3,1,1,8,1,3,5,4,2,3,5,10633.94
229,HH17110075,HS1116000021,1,1,3,5,2,1,6,115.5,3,1,1,14,1,3,5,3,2,1,4,6380.3510432
230,HH17110076,HS1116000022,1,1,3,6,2,2,4,105.6,3,1,2,6,1,3,5,2,3,5,1,10766.17
231,HH18110089,HS1116000024,1,1,3,9,3,1,4,69.3,2,1,1,14,3,3,4,4,2,3,6,13943.681538
232,HH18110084,HS1116000025,1,1,3,3,2,1,5,105.6,3,1,2,6,1,3,4,4,2,3,7,20250.1
233,HH15110005,HS1117000007,1,1,3,4,3,2,5,112.2,3,1,2,5,1,3,5,4,2,1,7,20564.097511
234,HH13110073,HS1117000017,1,1,3,4,3,2,6,79.2,3,1,1,8,1,3,4,3,2,1,5,12044.768692
235,HH17110077,HS1117000019,1,1,1,2,5,3,2,151.8,2,1,1,12,1,3,5,2,3,3,3,23246.568132
236,HH18110019,HS1117000021,1,1,2,3,3,2,5,72.6,3,1,1,8,1,3,5,4,2,1,4,10270.851849
237,HH18110131,HS1117000022,1,1,2,3,3,2,4,82.5,3,1,1,8,1,3,5,4,2,3,6,10430.637564
238,HH18110017,HS1117000023,1,1,1,3,5,2,4,82.5,3,1,1,8,1,3,5,2,3,3,3,10683.477564
239,HH18110132,HS1117000024,1,1,3,13,2,2,5,75.9,3,1,1,8,1,3,5,4,2,1,5,10161.768104
240,HH18110134,HS1117000025,1,1,3,20,3,3,5,105.6,3,1,2,14,1,3,5,2,2,3,6,20381.43
241,HH18110136,HS1117000026,1,1,3,4,2,3,5,105.6,3,1,2,12,1,3,4,5,2,3,5,11672.783201
242,HH18110010,HS1117000027,1,1,1,3,5,2,4,56.1,2,1,1,8,1,3,5,4,2,3,4,13019.212319
243,HH18110013,HS1117000028,1,1,1,3,4,1,4,59.4,2,1,1,6,1,3,5,2,2,1,4,12050.50293
244,HH18110024,HS1117000029,1,1,1,2,4,2,4,62.7,2,1,1,8,1,3,5,2,2,1,4,11561.957758
245,HH18110137,HS1117000030,1,1,1,3,5,2,4,92.4,3,1,1,6,1,3,5,4,2,3,4,9883.4118014
246,HH18110138,HS1117000031,1,1,3,4,2,2,5,75.9,2,1,1,10,1,3,4,3,2,1,7,9891.7281039
247,HH18110139,HS1117000032,1,1,3,18,2,2,5,99.0,3,1,2,13,1,3,4,4,2,1,5,13605.399303
248,HH13110078,HS1118000006,1,1,3,3,3,2,3,66.0,2,1,1,5,1,3,4,3,2,1,3,7579.81
249,HH13110080,HS1118000008,1,1,3,4,3,1,5,59.4,2,1,1,14,1,3,4,4,2,1,5,17075.469053
250,HH13110081,HS1118000009,1,1,3,2,3,3,5,105.6,3,1,2,13,1,3,5,4,2,1,5,10054.66
251,HH13110077,HS1118000013,1,1,1,3,4,3,4,115.5,4,1,2,16,1,3,4,2,3,3,6,5519.74
252,HH18110147,HS1118000015,1,1,2,4,4,3,6,82.5,3,1,1,14,1,3,5,2,3,1,5,11991.537564
253,HH18110022,HS1118000016,1,1,3,4,3,3,5,69.3,3,1,1,14,1,3,5,4,2,1,4,8665.3
254,HH18110141,HS1118000017,1,1,3,4,3,1,5,105.6,3,1,2,15,1,3,5,5,2,1,7,13947.74
255,HH13110228,HS1119000003,1,1,3,6,3,1,5,125.4,3,1,2,17,1,3,4,2,3,1,4,9763.19
256,HH13110231,HS1119000006,1,1,3,6,3,3,6,148.5,4,1,2,15,1,3,5,4,2,1,7,14606.04
257,HH13110232,HS1119000007,1,1,3,42,3,4,6,115.5,3,1,2,14,1,3,5,4,2,3,5,17449.53
258,HH18110224,HS1119000012,1,1,3,16,3,2,5,108.9,3,1,2,15,1,3,5,5,2,1,6,15170.41
259,HH18110226,HS1119000013,1,1,3,12,2,2,6,112.2,3,1,2,15,1,3,5,4,2,1,6,9633.3374644
260,HH18110223,HS1119000014,1,1,3,3,2,2,5,112.2,3,1,2,13,1,3,5,3,2,1,4,11150.08
261,HH18110145,HS1119000015,1,1,3,2,3,2,5,112.2,3,1,2,13,1,3,5,4,2,3,6,15390.714797
262,HH18110146,HS1119000016,1,1,1,1,6,1,4,99.0,3,1,1,15,1,3,4,3,2,1,6,14762.90783
263,HH18110148,HS1119000017,1,1,1,2,4,3,4,66.0,2,1,1,12,1,3,5,3,2,3,4,7455.91371
264,HH18110142,HS1119000018,1,1,1,1,6,1,1,89.1,2,1,1,14,1,3,5,2,3,5,2,7568.738612
265,HH18110143,HS1119000019,1,1,1,3,4,3,4,66.0,3,1,1,14,1,1,5,3,2,1,5,8802.827376
266,HH14110025,HS1120000002,1,1,1,1,3,2,3,66.0,3,1,1,12,1,3,5,4,2,3,4,8386.2749678
267,HH14110028,HS1120000005,1,1,1,1,5,2,3,59.4,2,1,1,13,1,3,5,4,2,3,3,7488.1688508
268,HH18110144,HS1120000015,1,1,3,3,3,1,4,112.2,3,1,2,12,3,3,5,4,2,1,7,21868.996228
269,HH13110133,HS1120000016,1,1,2,4,5,2,4,108.9,3,1,2,11,1,3,5,4,2,1,4,11475.25
270,HH17110086,HS1120000025,1,1,1,0,3,2,4,39.6,2,1,1,4,1,3,5,3,2,1,4,9246.29
271,HH17110087,HS1120000026,1,1,3,7,3,2,4,148.5,4,1,2,15,3,3,5,5,2,1,7,9432.0441836
272,HH13110132,HS1120000027,1,1,1,1,5,1,3,49.5,2,1,1,8,1,3,5,3,2,1,2,5717.98
273,HH17110088,HS1120000028,1,1,2,2,3,1,4,92.4,3,1,1,4,1,3,4,4,2,1,5,9614.13
274,HH17110090,HS1120000031,1,1,3,15,3,1,4,105.6,3,1,2,16,1,3,4,3,3,3,7,19236.420163
275,HH17110092,HS1120000033,1,1,3,9,3,2,5,102.3,3,1,2,13,1,3,5,3,2,1,3,6190.5251829
276,HH17110093,HS1120000034,1,1,3,11,3,1,4,105.6,3,1,2,12,1,1,5,1,3,5,1,9264.86
277,HH17110094,HS1120000035,1,1,3,8,3,3,4,105.6,3,1,2,16,1,1,5,3,2,1,6,3458.6601248
278,HH17110095,HS1120000036,1,1,2,13,3,2,5,108.9,3,1,2,17,1,3,5,4,2,1,6,8351.1832304
279,HH17110096,HS1120000037,1,1,1,1,5,2,3,66.0,3,1,1,6,1,3,4,4,2,1,4,19433.33
280,HH18110072,HS1120000040,1,1,2,3,4,2,5,105.6,3,1,1,20,1,1,4,2,2,1,7,9845.53
281,HH18110178,HS1120000041,1,1,1,1,6,3,4,66.0,3,1,1,8,1,3,5,4,2,1,3,10339.833705
282,HH18110181,HS1120000042,1,1,3,7,3,2,2,108.9,3,1,2,15,1,3,5,4,2,1,4,14362.765819
283,HH18110188,HS1120000043,1,1,1,2,5,2,2,66.0,3,1,1,14,1,3,5,4,2,1,5,7881.9281204
284,HH18110031,HS1120000044,1,1,1,1,5,2,3,49.5,2,1,1,13,1,3,5,2,2,1,3,7012.5033401
285,HH18110035,HS1120000045,1,1,2,2,4,2,5,132.0,3,1,2,21,1,3,4,2,3,5,7,8174.49
286,HH18110149,HS1120000046,1,1,2,4,5,2,5,118.8,3,1,1,19,1,3,4,3,2,1,7,14710.61
287,HH18110150,HS1120000047,1,1,1,2,5,3,3,112.2,3,1,2,15,1,3,4,4,2,1,4,20127.790581
288,HH18110184,HS1120000049,1,1,1,2,4,1,3,89.1,3,1,1,14,1,3,4,4,2,1,4,12733.380363
289,HH18110156,HS1120000050,1,1,3,12,3,3,4,112.2,3,1,2,16,1,3,5,4,2,3,7,18910.4
290,HH18110157,HS1120000051,1,1,3,17,3,2,5,112.2,3,1,2,18,1,3,5,2,3,3,5,12317.74
291,HH18110160,HS1120000052,1,1,1,1,5,2,3,66.0,3,1,1,15,1,3,5,3,2,1,3,11741.016573
292,HH18110161,HS1120000053,1,1,1,1,6,2,4,99.0,3,1,1,16,1,3,5,4,2,1,4,16147.196807
293,HH18110240,HS1120000054,1,1,1,1,4,1,2,89.1,4,1,1,18,1,3,5,2,3,5,3,10954.549942
294,HH18110241,HS1120000055,1,1,3,11,3,2,3,92.4,3,1,1,16,1,3,4,4,2,3,4,24671.063589
295,HH16110004,HS1121000002,1,1,3,21,3,1,5,105.6,3,1,2,12,1,1,5,2,3,3,5,12404.25148
296,HH13110043,HS1121000003,1,1,3,6,3,1,4,105.6,3,1,2,16,1,3,5,4,3,3,5,13980.163201
297,HH13110047,HS1121000007,1,1,3,8,4,2,4,85.8,3,1,1,8,1,1,5,4,2,1,5,19274.985
298,HH16110005,HS1121000008,1,1,3,2,3,1,5,105.6,3,1,2,15,1,3,4,3,3,5,7,11437.885643
299,HH15110004,HS1121000010,1,1,1,4,2,1,6,79.2,2,1,1,16,1,3,5,5,3,3,5,12344.908692
300,HH13110049,HS1121000011,1,1,1,2,5,2,5,132.0,3,1,1,10,1,3,5,4,2,3,7,12584.207944
301,HH13110050,HS1121000012,1,1,3,16,3,1,5,148.5,4,1,2,24,1,3,5,4,2,1,7,13422.61334
302,HH12110002,HS1121000015,1,1,1,1,5,3,3,79.2,3,1,1,12,1,3,4,3,3,4,2,12067.609245
303,HH13110042,HS1121000020,1,1,1,2,5,3,4,66.0,3,1,1,10,1,1,5,4,2,1,4,10024.668685
304,HH17110099,HS1121000021,1,1,2,2,4,2,3,66.0,3,1,1,10,1,3,4,3,3,1,3,11979.746541
305,HH17110101,HS1121000023,1,1,1,2,5,3,3,132.0,4,1,2,12,1,3,4,3,2,3,6,11329.802407
306,HH12110001,HS1121000024,1,1,2,1,4,4,4,49.5,3,1,1,12,1,1,4,1,3,5,1,5877.201064
307,HH17110102,HS1121000025,1,1,3,6,2,3,4,75.9,2,1,1,7,1,3,5,3,2,1,5,10148.008104
308,HH18110102,HS1121000028,1,1,1,1,2,1,3,151.8,4,1,2,14,1,3,5,4,2,3,6,26976.448309
309,HH18110106,HS1121000029,1,1,3,5,3,2,5,112.2,3,1,2,15,1,3,5,4,2,1,7,19663.235609
310,HH18110110,HS1121000030,1,1,3,12,3,2,5,112.2,3,1,2,15,1,3,5,4,2,1,6,21160.003685
311,HH18110007,HS1121000031,1,1,1,3,3,1,4,115.5,3,1,1,12,1,3,5,3,2,1,6,18982.171185
312,HH18110113,HS1121000032,1,1,2,2,3,3,4,66.0,2,1,1,6,1,3,5,4,2,1,5,9120.917114
313,HH18110162,HS1121000033,1,1,1,2,5,3,3,108.9,3,1,1,20,1,3,5,4,3,1,6,14254.449215
314,HH18110165,HS1121000034,1,1,3,16,3,2,5,145.2,4,1,2,16,1,3,5,4,3,3,2,37748.128291
315,HH18110167,HS1121000035,1,1,2,4,3,2,6,59.4,2,1,1,4,1,3,5,2,2,1,4,5006.61
316,HH13110156,HS1122000004,1,1,3,3,3,1,2,72.6,3,1,1,12,3,3,4,2,3,3,3,20103.950578
317,HH13110161,HS1122000009,1,1,3,2,6,1,5,105.6,3,1,2,19,1,3,5,3,2,1,5,13339.47
318,HH13110162,HS1122000010,1,1,3,7,3,2,3,82.5,2,1,1,8,3,3,4,4,2,3,5,13325.908561
319,HH13110164,HS1122000012,1,1,3,1,4,1,5,141.9,3,1,2,16,1,3,5,4,2,1,7,23599.371626
320,HH13110166,HS1122000014,1,1,3,6,3,2,4,72.6,2,1,1,12,1,3,5,4,2,1,5,16633.69
321,HH13110167,HS1122000015,1,1,3,2,3,2,6,82.5,3,1,1,10,1,3,5,4,2,1,4,11064.76
322,HH13110155,HS1122000019,1,1,3,3,3,1,6,102.3,3,1,2,22,3,1,5,4,2,3,6,12667.625924
323,HH17110105,HS1122000020,1,1,1,1,6,2,5,112.2,3,1,1,12,1,3,5,4,2,1,6,24572.580907
324,HH17110106,HS1122000021,1,1,1,1,5,1,3,112.2,3,1,1,8,1,3,5,2,3,5,1,8728.8
325,HH13110127,HS1122000022,1,1,3,1,4,1,6,82.5,3,1,2,12,1,3,5,3,2,1,6,7686.07
326,HH17110107,HS1122000023,1,1,2,2,3,1,4,82.5,3,1,1,6,1,3,5,4,2,1,6,7417.27
327,HH17110108,HS1122000024,1,1,3,13,4,2,5,112.2,3,1,2,12,3,3,5,2,3,1,3,3261.6933889
328,HH18110195,HS1122000026,1,1,2,0,3,3,4,49.5,2,1,1,6,1,3,5,2,3,2,3,17353.701644
329,HH18110196,HS1122000027,1,1,3,4,3,1,5,257.4,4,1,2,15,1,3,5,5,3,4,7,10295.316195
330,HH18110197,HS1122000028,1,1,3,13,3,1,3,112.2,3,1,1,3,3,3,5,5,2,1,7,12651.015573
331,HH18110198,HS1122000029,1,1,3,7,3,2,5,151.8,4,1,2,20,1,3,5,5,2,1,7,26560.236087
332,HH18110199,HS1122000030,1,1,3,11,3,1,3,112.2,3,1,2,14,3,3,5,4,2,3,6,5771.9394613
333,HH18110169,HS1122000031,1,1,3,12,3,1,3,188.1,5,1,2,15,3,3,5,5,2,1,7,15177.280002
334,HH18110047,HS1122000032,1,1,1,2,3,1,5,59.4,2,1,1,14,1,3,5,2,2,1,6,18091.273316
335,HH18110115,HS1122000033,1,1,2,3,3,1,6,82.5,3,1,1,10,1,3,5,4,2,1,6,11624.261126
336,HH18110044,HS1122000034,1,1,1,1,4,1,5,52.8,2,1,1,14,1,3,5,2,2,1,5,18296.23052
337,HH13110006,HS1123000006,1,1,3,1,5,2,5,105.6,3,1,2,12,1,3,4,1,2,1,3,11353.041413
338,HH13110014,HS1123000016,1,1,2,4,5,1,5,165.0,5,1,2,16,1,3,4,4,2,3,5,17675.078688
339,HH17110112,HS1123000019,1,1,3,11,3,1,4,85.8,2,1,1,8,3,3,5,2,2,1,7,5263.4628277
340,HH18110002,HS1123000020,1,1,3,5,3,2,5,99.0,3,1,2,14,1,3,4,4,2,3,5,6703.6359168
341,HH18110004,HS1123000021,1,1,3,4,2,1,3,102.3,3,1,1,10,3,3,4,3,2,3,7,9879.4706872
342,HH18110011,HS1123000022,1,1,2,2,3,2,5,59.4,3,1,1,12,1,3,5,4,2,1,6,16981.007836
343,HH18110020,HS1123000023,1,1,3,15,4,2,4,158.4,4,1,2,6,3,3,5,3,3,4,7,13319.808159
344,HH18110027,HS1123000024,1,1,3,1,3,1,3,168.3,4,1,2,22,3,3,5,3,2,1,7,14504.760002
345,HH18110037,HS1123000025,1,1,3,4,2,2,5,181.5,4,1,2,18,1,3,5,4,2,3,5,15065.051525
346,HH18110001,HS1123000026,1,1,1,2,4,1,5,52.8,2,1,1,14,1,3,5,4,3,1,5,10750.347777
347,HH18110170,HS1123000027,1,1,3,1,4,2,5,132.0,4,1,2,12,1,3,4,4,2,3,6,10008.72
348,HH18110171,HS1123000028,1,1,3,15,4,2,6,118.8,3,1,2,7,3,3,4,4,2,1,7,6443.9998438
349,HH18110078,HS1124000012,1,1,2,3,3,2,5,72.6,3,1,1,13,1,1,4,3,2,1,5,7721.123055
350,HH17110113,HS1124000025,1,1,2,4,2,3,5,49.5,3,1,1,12,1,3,4,4,2,1,7,5705.8253491
351,HH17110115,HS1124000027,1,1,3,9,3,2,5,174.9,4,1,2,26,1,3,4,4,2,1,5,13031.344129
352,HH17110116,HS1124000028,1,1,3,5,2,4,4,66.0,3,1,2,10,3,3,4,3,2,1,5,13116.596423
353,HH17110117,HS1124000029,1,1,3,11,2,2,4,108.9,3,1,2,10,3,3,4,4,2,3,4,6780.1684964
354,HH17110118,HS1124000030,1,1,3,4,3,2,4,108.9,3,1,2,14,3,3,5,3,3,1,3,11343.387652
355,HH17110119,HS1124000031,1,1,3,2,3,2,4,108.9,3,1,2,14,3,3,4,4,3,1,7,15631.570636
356,HH17110120,HS1124000032,1,1,3,4,2,2,3,102.3,3,1,2,18,1,3,4,4,2,1,7,3691.526828
357,HH17110121,HS1124000033,1,1,3,4,3,2,3,102.3,3,1,2,10,3,3,4,5,2,4,3,19156.798143
358,HH17110122,HS1124000034,1,1,1,3,4,1,5,108.9,3,1,2,20,1,1,4,2,2,3,3,13703.420769
359,HH17110123,HS1124000035,1,1,3,3,2,2,3,102.3,3,1,2,14,3,3,5,3,2,1,6,12783.991801
360,HH17110125,HS1124000037,1,1,3,2,3,1,4,112.2,3,1,2,16,1,3,4,5,2,1,3,17229.913393
361,HH18110212,HS1124000041,1,1,1,0,5,3,3,49.5,2,1,1,13,1,3,4,5,2,1,3,15967.004611
362,HH18110213,HS1124000042,1,1,1,2,4,1,3,105.6,3,1,1,5,1,3,4,4,2,1,4,9237.697432
363,HH18110057,HS1124000043,1,1,2,2,3,1,5,82.5,3,1,1,12,1,3,4,4,2,3,7,24739.20483
364,HH18110064,HS1124000044,1,1,2,4,4,2,5,52.8,3,1,1,13,1,3,5,2,2,1,6,5601.4243628
365,HH18110215,HS1124000045,1,1,3,8,3,3,4,118.8,3,1,2,20,3,3,4,3,2,3,5,20110.651373
366,HH18110216,HS1124000046,1,1,3,1,3,1,5,108.9,3,1,2,17,1,3,5,4,2,1,7,12716.689272
367,HH18110069,HS1124000047,1,1,2,2,4,2,5,42.9,2,1,1,7,1,3,5,2,2,3,2,7194.329706
368,HH18110100,HS1124000048,1,1,1,3,5,1,4,132.0,3,1,1,18,1,3,4,5,2,3,7,20275.094996
369,HH18110217,HS1124000049,1,1,2,3,3,3,5,89.1,3,1,2,3,1,3,4,3,2,1,4,13560.71802
370,HH18110218,HS1124000050,1,1,3,3,4,2,5,75.9,3,1,1,13,1,3,4,5,2,3,5,11384.148675
371,HH18110219,HS1124000051,1,1,1,1,5,4,3,59.4,3,1,1,12,1,3,4,5,2,2,4,17262.49
372,HH18110220,HS1124000052,1,1,3,1,4,2,5,75.9,3,1,1,13,1,3,5,4,2,3,7,10039.253522
373,HH18110214,HS1124000053,1,1,3,5,2,1,5,59.4,3,1,1,12,1,3,4,5,2,1,4,12219.08788
374,HH18110173,HS1124000054,1,1,2,1,5,3,4,135.3,3,1,1,3,1,3,4,1,2,4,2,11971.998517
375,HH18110177,HS1124000055,1,1,1,1,5,1,3,132.0,3,1,1,10,1,3,4,2,3,5,3,12878.746542
376,HH18110179,HS1124000056,1,1,2,4,3,1,5,112.2,3,1,2,20,1,3,5,5,2,1,6,5118.8
377,HH18110180,HS1124000057,1,1,3,6,3,1,5,82.5,3,1,2,17,1,3,4,4,2,3,5,17188.85
378,HH18110225,HS1124000058,1,1,3,6,3,1,5,105.6,3,1,1,12,1,3,5,4,2,1,6,13904.757165
379,HH16110001,HS1125000002,1,1,3,16,3,2,6,181.5,4,1,2,20,3,1,5,4,2,3,7,14646.660002
380,HH13110023,HS1125000012,1,1,1,3,5,4,4,112.2,3,1,1,8,1,3,5,4,3,1,7,25516.867389
381,HH13110024,HS1125000013,1,1,3,7,3,3,5,89.1,3,1,2,6,1,3,5,4,2,1,6,12574.123615
382,HH13110027,HS1125000016,1,1,1,2,5,1,3,66.0,2,1,1,18,1,3,5,2,3,1,5,14994.104974
383,HH17110131,HS1125000022,1,1,1,3,5,3,4,105.6,3,1,2,15,1,3,4,4,2,4,5,14203.657875
384,HH17110134,HS1125000025,1,1,2,2,3,2,6,79.2,3,1,1,7,1,3,5,4,2,2,4,12164.308692
385,HH18110058,HS1125000028,1,1,3,3,2,1,3,92.4,2,1,1,15,1,3,5,4,2,3,4,13505.671472
386,HH18110061,HS1125000029,1,1,3,7,2,1,3,69.3,2,1,1,13,1,3,5,4,2,1,4,11072.471363
387,HH18110065,HS1125000030,1,1,3,2,3,1,3,92.4,2,1,1,13,1,3,5,2,2,1,5,14261.583576
388,HH18110071,HS1125000031,1,1,3,10,2,3,5,105.6,3,1,2,14,1,3,5,4,2,1,7,14141.43
389,HH18110075,HS1125000032,1,1,3,6,3,1,3,69.3,2,1,1,13,1,3,5,3,2,1,4,12870.758936
390,HH18110077,HS1125000033,1,1,1,2,3,1,3,49.5,2,0,1,12,1,3,5,3,2,1,3,13917.210558
391,HH18110182,HS1125000034,1,1,3,9,3,1,5,105.6,3,1,2,8,1,3,5,5,2,1,7,11774.891955
392,HH18110183,HS1125000035,1,1,3,5,3,1,3,92.4,2,1,1,14,1,3,5,4,2,1,3,12637.706464
393,HH18110185,HS1125000036,1,1,3,1,4,1,3,69.3,2,1,1,13,1,3,5,4,2,1,3,13094.083811
394,HH18110186,HS1125000037,1,1,3,9,2,1,3,118.8,3,1,1,8,3,3,4,4,2,1,7,15707.659147
395,HH18110187,HS1125000038,1,1,1,2,5,1,6,132.0,3,1,1,7,1,3,5,4,2,1,6,21257.335215
396,HH18110189,HS1125000039,1,1,2,4,3,3,5,66.0,3,1,2,6,1,3,5,3,2,1,6,8136.47
397,HH18110190,HS1125000040,1,1,1,1,5,1,2,105.6,3,1,1,17,1,3,5,2,3,5,1,12792.188974
398,HH18110239,HS1125000041,1,1,2,3,3,3,5,59.4,2,1,1,8,1,3,4,3,2,2,3,14033.118939
399,HH11210052,HS2102000001,3,1,3,10,2,1,4,82.5,3,1,1,8,1,1,4,3,2,1,5,8977.5538889
400,HH13210006,HS2103000003,3,1,1,1,5,1,5,66.0,2,1,1,6,1,3,4,4,2,1,5,10255.12547
401,HH13210007,HS2103000004,3,1,1,1,4,4,6,66.0,2,1,1,8,1,3,4,5,2,1,5,12038.854453
402,HH12210005,HS2103000005,3,1,1,2,5,3,5,122.1,3,1,1,14,1,3,4,3,2,1,3,9449.3410684
403,HH17210001,HS2103000006,3,1,1,4,4,2,6,165.0,3,1,1,12,4,3,3,4,2,1,5,19474.672706
404,HH14210008,HS2103000007,3,1,3,9,3,2,6,79.2,3,1,1,10,1,3,4,3,2,1,4,9301.65974
405,HH14210013,HS2104000001,3,1,3,15,5,1,4,39.6,2,1,1,6,1,3,4,2,3,5,1,9488.0622699
406,HH13210032,HS2104000002,3,1,3,14,4,1,4,79.2,2,1,1,6,1,3,4,4,2,1,5,9585.5266404
407,HH13210033,HS2104000003,3,1,3,1,5,1,5,79.2,2,1,1,6,1,3,4,3,2,1,5,10003.48664
408,HH13210034,HS2104000004,3,1,3,4,4,1,4,79.2,2,1,1,6,1,3,4,1,3,2,2,10003.48664
409,HH13210035,HS2104000005,3,1,3,4,4,1,4,79.2,2,1,1,6,1,3,4,4,2,1,4,10003.48664
410,HH13210036,HS2104000006,3,1,3,8,4,1,4,79.2,2,1,1,6,1,3,4,5,2,1,5,10110.12664
411,HH14210014,HS2104000007,3,1,3,15,5,1,5,72.6,2,1,1,6,1,3,4,4,2,1,3,9208.0208055
412,HH11210044,HS2104000010,3,1,2,1,5,2,1,105.6,4,1,2,5,2,3,3,2,3,5,4,7851.86
413,HH11210045,HS2104000011,3,1,1,2,5,3,1,95.7,3,1,2,10,2,3,3,4,2,1,4,9105.52
414,HH11210046,HS2104000012,3,1,1,2,5,3,2,66.0,2,1,1,6,2,3,3,2,2,1,4,7275.54
415,HH12210027,HS2104000013,3,1,3,1,4,1,3,79.2,2,1,1,10,1,1,4,2,3,4,2,10003.48664
416,HH12210028,HS2104000014,3,1,2,1,6,1,2,49.5,2,1,1,6,2,1,3,2,2,3,4,8508.83
417,HH13210037,HS2104000015,3,1,3,13,4,1,4,105.6,3,1,2,14,1,1,4,5,2,1,4,10946.379044
418,HH18210015,HS2104000016,3,1,1,1,6,2,3,62.7,1,1,1,3,2,3,3,1,2,1,3,7499.25
419,HH13210008,HS2105000002,3,1,1,1,5,1,4,122.1,2,1,1,6,1,3,4,4,2,3,5,11573.193248
420,HH12210008,HS2105000003,3,1,1,1,5,3,4,89.1,2,1,1,6,1,3,4,2,2,3,4,9967.2088552
421,HH12210009,HS2105000004,3,1,2,2,4,1,6,89.1,3,1,1,11,1,3,4,1,2,1,2,12391.936014
422,HH12210011,HS2105000006,3,1,1,1,5,3,5,138.6,4,1,1,14,1,3,4,2,2,1,4,11482.351403
423,HH13210009,HS2105000008,3,1,3,2,4,1,6,72.6,2,1,1,4,1,3,4,3,2,1,5,9103.1983733
424,HH12210013,HS2105000009,3,1,1,1,5,3,4,138.6,4,1,1,14,1,3,4,2,2,1,3,7456.6513684
425,HH11210018,HS2105000011,3,1,1,1,6,2,6,89.1,3,1,1,12,1,3,4,4,2,1,5,10985.822741
426,HH13210011,HS2105000013,3,1,3,3,4,2,4,72.6,3,1,1,7,1,3,4,4,2,1,4,12115.409338
427,HH13210012,HS2105000014,3,1,3,6,4,2,5,102.3,3,1,2,7,1,3,4,5,2,3,5,11906.400304
428,HH16210003,HS2105000017,3,1,1,2,4,3,2,62.7,2,1,1,4,2,3,3,2,3,5,1,5964.16
429,HH11210021,HS2105000020,3,1,3,14,4,2,6,99.0,3,1,2,7,1,3,4,4,2,1,4,10651.442827
430,HH11210022,HS2105000022,3,1,1,2,5,2,3,82.5,3,1,1,8,2,3,3,4,2,3,3,6948.86
431,HH15210006,HS2105000030,3,1,3,2,4,1,5,89.1,3,1,1,10,1,3,4,4,2,1,5,12885.92
432,HH13210014,HS2105000032,3,1,3,3,4,1,4,99.0,3,1,1,4,1,1,4,4,2,1,5,17249.539259
433,HH13210015,HS2105000033,3,1,3,5,4,1,4,82.5,3,1,1,4,1,1,4,4,2,1,5,12268.78
434,HH14210005,HS2105000036,3,1,3,4,2,3,3,59.4,2,1,1,4,1,1,4,5,2,1,4,9269.4359159
435,HH13210018,HS2105000038,3,1,1,2,4,1,2,49.5,2,1,1,9,2,3,3,5,2,1,5,11441.56
436,HH11210024,HS2105000039,3,1,1,1,6,1,3,82.5,3,1,1,10,2,3,3,4,2,1,4,6663.34
437,HH13210020,HS2105000043,3,1,3,3,4,2,5,108.9,3,1,2,7,1,3,4,4,2,3,5,8273.8291955
438,HH13210021,HS2105000044,3,1,1,1,6,2,3,66.0,3,1,1,6,2,3,3,3,2,5,1,5249.92
439,HH14210007,HS2105000045,3,1,2,1,5,3,4,79.2,3,1,1,6,1,3,4,4,2,1,4,11815.27
440,HH13210022,HS2105000046,3,1,3,7,6,1,6,79.2,2,1,1,14,1,1,4,3,2,1,4,5149.88
441,HH12210020,HS2105000048,3,1,3,6,4,2,4,115.5,3,1,2,12,1,3,4,5,2,3,5,11624.737922
442,HH13210025,HS2105000050,3,1,2,2,6,2,5,82.5,2,1,1,12,1,3,4,4,2,1,5,12333.72
443,HH13210026,HS2105000051,3,1,1,2,5,1,4,92.4,2,1,2,6,1,3,4,4,2,1,5,10794.636094
444,HH16210002,HS2105000053,3,1,3,8,2,1,4,158.4,4,1,2,12,1,3,4,4,2,1,5,19868.413321
445,HH17210002,HS2105000054,3,1,3,13,6,2,5,108.9,3,1,2,8,1,2,4,2,2,1,5,7130.1765479
446,HH17210003,HS2105000055,3,1,3,23,3,2,4,105.6,3,1,2,8,1,3,4,3,2,1,7,16192.163184
447,HH13210010,HS2105000056,3,1,3,6,4,1,5,89.1,3,1,1,12,1,3,4,3,2,1,4,9655.7433777
448,HH13210029,HS2105000057,3,1,3,4,5,1,6,72.6,2,1,1,4,1,3,4,2,2,3,3,7187.0029064
449,HH17210004,HS2105000058,3,1,3,4,2,2,3,66.0,3,1,1,6,1,3,4,4,2,1,3,9927.7427438
450,HH17210005,HS2105000059,3,1,3,20,4,2,5,102.3,3,1,2,8,1,3,4,3,2,1,4,11149.000889
451,HH17210006,HS2105000060,3,1,3,3,4,2,5,102.3,3,1,2,8,1,3,4,3,2,1,5,10512.828568
452,HH17210007,HS2105000061,3,1,3,6,4,2,5,102.3,3,1,2,8,1,3,4,4,2,1,4,8469.4039362
