"cat_loc_div","cat_sz_cty","cat_hus_typ","num_flr","num_out_wls","cat_hus_dir_fce","num_hus_blt_yr","num_hus_ar","num_bed","num_liv","num_bat","num_out_wds","cat_fuel_heat","cat_cool","cat_fuel_cook","num_hus_mems","cat_mhh_occu","num_tot_energy_heat","num_mhh_age","num_hh_ann_incm"
"1","1","2",4,5,"1",1,39.6,2,0,1,6,"5","3","3",2,"5",17768.5,45,1.8e+07
"1","1","2",1,5,"1",3,122.1,4,1,2,8,"1","3","4",3,"5",14690.65,35,4.2e+07
"1","1","1",2,5,"1",5,82.5,2,1,1,6,"1","3","4",2,"3",14958.59,45,5.4e+07
"1","1","2",0,5,"1",4,82.5,3,1,1,12,"1","3","4",4,"1",17945.26564,45,6.6e+07
"1","1","3",15,5,"2",4,92.4,3,1,2,10,"3","3","4",3,"1",15776.98717,35,2.5e+07
"1","1","3",15,2,"1",5,85.8,3,1,2,6,"1","1","4",4,"5",9371.327856,55,4.2e+07
"1","1","1",2,5,"1",4,82.5,3,1,1,16,"1","3","4",3,"3",16634.43,35,9.6e+07
"1","1","3",9,4,"2",4,79.2,2,1,1,14,"1","3","4",3,"1",10619.77,45,6.6e+07
"1","1","3",9,5,"1",4,115.5,4,1,1,20,"1","3","4",4,"1",13157.16386,45,5.4e+07
"1","1","3",16,4,"2",6,181.5,4,1,2,10,"3","3","4",6,"3",15146.55503,45,9.6e+07
"1","1","3",12,2,"1",4,125.4,3,1,2,16,"1","3","4",4,"1",9695.141804,45,6.6e+07
"1","1","3",9,3,"3",4,105.6,3,1,2,11,"1","3","4",4,"3",14993.28396,55,4.2e+07
"1","1","3",2,5,"4",3,82.5,3,1,1,8,"1","1","4",4,"1",5528.629232,55,5.4e+07
"1","1","3",8,3,"3",5,102.3,3,1,1,12,"3","3","4",4,"5",6246.20269,45,9e+07
"1","1","3",1,4,"3",3,112.2,3,1,1,8,"3","3","4",4,"1",12047.81501,67,6.6e+07
"1","1","1",1,4,"1",5,82.5,2,1,1,2,"1","1","4",2,"2",3681.653408,45,2.5e+07
"1","1","1",2,5,"1",3,85.8,3,1,1,8,"1","3","4",3,"3",10485.34137,45,4.2e+07
"1","1","1",2,5,"1",4,89.1,3,1,1,8,"1","3","4",4,"1",5612.67,67,9e+07
"1","1","3",7,4,"2",4,79.2,3,1,1,10,"1","3","4",4,"1",7189.12,45,6.6e+07
"1","1","3",24,2,"2",5,79.2,3,1,1,8,"1","3","4",4,"3",5959.87,35,6.6e+07
"3","1","1",1,5,"2",3,33,1,0,1,6,"1","1","3",1,"1",2594.86,45,1.8e+07
"3","1","1",2,5,"4",3,82.5,3,1,1,7,"2","3","3",5,"1",7285.72,45,5.4e+07
"3","1","2",1,5,"1",4,66,2,1,1,6,"1","3","4",4,"3",10851.36,35,5.4e+07
"3","1","1",1,4,"1",2,66,2,1,1,8,"1","3","4",5,"1",14487.53191,45,5.4e+07
"3","1","3",14,4,"1",5,79.2,2,1,1,6,"1","3","4",4,"1",11166.7,45,4.2e+07
"3","1","3",1,5,"1",5,79.2,2,1,1,6,"1","3","4",3,"1",9155.21,45,5.4e+07
"3","1","3",4,4,"1",5,79.2,2,1,1,6,"1","3","4",4,"3",11408.12,45,4.2e+07
"3","1","3",8,4,"1",5,79.2,2,1,1,6,"1","3","4",5,"1",10258.84,55,5.4e+07
"3","1","3",15,5,"1",4,72.6,2,1,1,6,"1","3","4",4,"1",9255.32,45,2.5e+07
"3","1","1",1,5,"2",2,79.2,3,1,2,8,"4","3","3",1,"1",15178.96,55,4.2e+07
"3","1","1",1,5,"2",3,62.7,1,1,1,3,"2","3","3",4,"1",11283.5,45,4.2e+07
"3","1","1",1,5,"2",2,105.6,4,1,2,5,"2","3","3",2,"1",7604.96,55,4.2e+07
"3","1","1",2,5,"3",2,66,2,1,1,6,"2","3","3",4,"1",10572.14,45,4.2e+07
"3","1","3",1,4,"1",2,79.2,2,1,1,10,"1","1","4",4,"1",10620.78,55,2.5e+07
"3","1","1",1,6,"1",2,49.5,2,1,1,6,"2","1","3",2,"3",6975.72,55,2.5e+07
"3","1","3",13,4,"1",4,105.6,3,1,2,14,"1","1","4",5,"1",11583.35,55,4.2e+07
"3","1","3",3,4,"2",3,82.5,2,1,1,6,"1","3","4",4,"1",12872.08644,45,4.2e+07
"3","1","1",1,5,"1",2,122.1,2,1,1,6,"1","3","4",4,"1",7673.413563,55,5.4e+07
"3","1","1",1,5,"3",3,89.1,2,1,1,6,"2","3","3",2,"3",10389.17438,55,2.5e+07
"3","1","3",5,5,"3",4,42.9,2,1,1,5,"1","1","4",2,"1",8461.8,25,1.2e+07
"3","1","2",1,5,"3",5,138.6,4,1,1,14,"2","3","3",2,"1",8637.281713,35,4.2e+07
"3","1","1",1,5,"3",2,36.3,1,1,0,7,"2","3","3",4,"3",7430.51,45,2.5e+07
"3","1","1",1,5,"3",2,59.4,2,1,1,7,"4","3","3",2,"1",3949.839783,67,2.5e+07
"3","1","3",7,4,"1",5,108.9,3,1,2,10,"1","3","4",3,"1",5813.25177,45,4.2e+07
"3","1","1",1,6,"2",3,89.1,3,1,1,12,"2","3","3",4,"1",7615.761081,45,5.4e+07
"3","1","1",1,6,"2",3,79.2,3,1,1,6,"1","3","4",4,"1",8960.219966,55,5.4e+07
"3","1","3",6,4,"2",5,102.3,3,1,2,7,"1","3","4",5,"3",6540.421711,55,4.2e+07
"3","1","3",19,5,"2",4,89.1,3,1,1,12,"1","3","4",4,"1",8746.668329,45,4.2e+07
"3","1","1",2,5,"2",1,62.7,2,1,1,3,"2","1","3",2,"5",6277.104387,67,1.2e+07
"3","1","3",14,4,"2",6,99,3,1,2,7,"1","3","4",4,"1",6481.034885,45,4.2e+07
"3","1","2",3,4,"2",5,82.5,3,1,1,10,"2","3","5",4,"1",5430.351563,45,4.2e+07
"3","1","1",2,5,"2",3,82.5,3,1,1,8,"2","3","3",4,"5",6196.04072,45,2.5e+07
"3","1","1",2,5,"3",3,92.4,2,1,1,18,"5","3","3",4,"3",15038.7,55,4.2e+07
"3","1","1",1,5,"3",4,56.1,2,1,1,5,"2","3","3",2,"4",8567.74,67,1.8e+07
"3","1","1",1,6,"4",3,66,4,1,1,14,"2","3","3",5,"3",10878.96,55,4.2e+07
"3","1","1",1,5,"3",5,92.4,3,1,1,6,"2","3","3",3,"5",16353.34,67,4.2e+07
"3","1","2",1,5,"1",3,132,3,1,1,10,"2","3","3",3,"3",11000.44,55,6.6e+07
"3","1","3",3,4,"3",5,108.9,2,1,1,7,"1","3","4",2,"5",6394.74,67,1.2e+07
"3","1","1",1,5,"3",2,105.6,2,1,1,7,"1","3","4",2,"5",9126.35,67,1.2e+07
"3","1","3",2,4,"1",5,89.1,3,1,1,10,"1","3","4",5,"1",12790.03,55,5.4e+07
"3","1","2",1,5,"2",4,118.8,4,1,2,5,"2","3","3",5,"3",12142.92,45,5.4e+07
"3","1","3",3,4,"1",4,82.5,3,1,1,16,"1","1","4",4,"1",10092.96,45,5.4e+07
"3","1","1",1,5,"1",4,66,3,1,1,12,"2","3","3",2,"4",14600.26,67,1.2e+07
"3","1","3",4,4,"3",2,59.4,2,1,1,10,"1","1","4",5,"2",10870.68845,55,2.5e+07
"3","1","1",2,4,"1",2,49.5,2,1,1,9,"2","3","3",5,"1",11368.06,55,5.4e+07
"3","1","1",1,5,"2",4,99,3,1,1,16,"2","3","3",3,"5",9023.54,67,4.2e+07
"3","1","1",2,5,"4",4,105.6,2,1,1,20,"2","3","3",2,"1",11955.96,45,5.4e+07
"3","1","3",3,4,"2",5,108.9,3,1,2,7,"1","3","4",4,"3",7038.495473,45,4.2e+07
"3","1","2",1,5,"3",4,79.2,3,1,1,6,"1","3","4",4,"3",11554.15,35,4.2e+07
"3","1","3",2,4,"1",5,72.6,2,1,1,14,"1","1","4",3,"5",11892.9,35,4.2e+07
"3","1","3",6,5,"2",4,115.5,3,1,2,15,"1","3","4",5,"1",11090.21937,45,4.2e+07
"3","1","1",5,4,"1",3,49.5,2,1,1,8,"1","3","4",2,"1",10622.16,45,4.2e+07
"3","1","2",2,4,"2",5,82.5,2,1,1,12,"1","3","4",4,"1",11943.73,45,5.4e+07
"3","1","1",1,6,"1",3,69.3,3,1,1,3,"1","1","4",4,"1",8273.967131,45,4.2e+07
"3","1","1",1,5,"1",3,85.8,3,1,2,8,"2","1","3",2,"5",7053.78,67,1.2e+07
"3","1","3",12,4,"2",6,79.2,3,1,2,14,"1","3","4",5,"1",8157.356912,45,4.2e+07
"3","1","3",1,5,"1",5,118.8,3,1,2,6,"1","3","4",4,"1",9146.213985,55,5.4e+07
"3","1","3",2,4,"2",5,105.6,4,1,1,6,"1","3","4",5,"1",15430.98,35,4.2e+07
"3","1","2",2,5,"1",2,79.2,3,1,1,8,"1","3","4",3,"5",12504.29,55,2.5e+07
"3","1","3",21,5,"1",4,82.5,3,1,1,7,"1","3","4",3,"3",8539.399737,55,6.6e+07
"3","1","3",2,4,"1",5,66,3,1,2,22,"1","3","4",4,"1",9358.702485,45,4.2e+07
"3","1","3",18,4,"1",5,79.2,3,1,1,8,"1","3","4",5,"5",16225.81,55,2.5e+07
"3","1","3",2,4,"2",3,79.2,2,1,1,8,"1","3","4",5,"1",8889.353204,45,4.2e+07
"3","1","1",1,5,"3",3,59.4,2,1,1,3,"1","3","4",2,"2",7044.33,67,1.8e+07
"3","1","3",15,4,"1",5,171.6,4,1,2,15,"1","3","4",5,"1",6244.466239,55,4.2e+07
"3","1","2",2,4,"2",3,82.5,3,1,2,8,"1","3","4",5,"1",5842,55,1.8e+07
"3","1","1",1,5,"2",3,112.2,3,1,2,17,"1","3","4",3,"5",3837.356,67,1.8e+07
"3","1","1",1,5,"2",3,62.7,1,1,1,3,"1","1","4",1,"5",923.399,67,1.2e+07
"3","1","1",2,5,"2",3,92.4,4,1,1,8,"1","1","4",1,"1",6809.09,67,2.5e+07
"3","1","3",12,4,"2",5,82.5,3,1,2,8,"3","3","4",4,"1",25028.10683,45,5.4e+07
"3","1","3",13,4,"2",5,82.5,3,1,2,8,"3","3","4",4,"1",13239.87916,45,5.4e+07
"3","1","3",14,4,"2",5,82.5,3,1,1,8,"3","3","4",4,"1",13902.47521,45,5.4e+07
"3","1","3",4,4,"2",5,82.5,3,1,2,8,"3","3","4",4,"3",19757.36832,45,4.2e+07
"3","1","3",5,4,"2",5,82.5,3,1,1,8,"3","3","4",3,"1",14183.52353,45,5.4e+07
"3","1","3",1,4,"2",5,82.5,3,1,1,8,"3","3","4",4,"1",12995.14377,45,5.4e+07
"3","1","3",10,3,"2",4,105.6,3,1,2,7,"3","3","4",2,"1",13360.34679,45,2.5e+07
"3","1","3",11,4,"2",4,105.6,3,1,2,7,"3","3","4",4,"5",19543.70911,55,2.5e+07
"3","1","3",3,4,"2",4,105.6,3,1,2,7,"3","3","4",4,"1",12568.17981,45,5.4e+07
"3","1","3",9,4,"1",4,105.6,3,1,1,7,"3","3","4",4,"1",13303.37478,45,5.4e+07
"3","1","3",10,4,"1",5,105.6,3,1,2,14,"1","1","4",3,"1",11384.06,45,2.5e+07
"3","1","3",3,4,"1",5,105.6,3,1,2,7,"1","3","4",2,"1",14075.71,45,4.2e+07
"3","1","3",9,4,"1",5,105.6,3,1,2,7,"1","1","4",4,"1",10904.42,55,5.4e+07
"3","1","3",10,4,"1",4,79.2,3,1,1,14,"1","1","4",5,"1",9847.32,35,4.2e+07
"3","1","1",2,5,"1",4,95.7,3,1,2,8,"2","3","3",3,"3",12200.84,67,4.2e+07
"3","1","1",2,5,"1",4,46.2,2,1,1,6,"2","1","3",2,"1",7075.89,55,1.8e+07
"3","1","3",20,5,"1",4,102.3,3,1,2,7,"1","3","4",4,"1",9324.757254,25,2.5e+07
"3","1","3",10,4,"2",5,105.6,3,1,2,7,"1","3","4",1,"1",17915.39,45,6.6e+07
"3","1","3",25,4,"2",5,108.9,3,1,2,7,"1","3","4",2,"1",26416.9,35,6.6e+07
"3","1","3",26,5,"2",5,108.9,3,1,2,7,"1","3","4",3,"5",18240.53,45,2.5e+07
"3","1","3",1,5,"4",4,112.2,3,1,2,7,"1","3","4",4,"1",10034.24667,45,4.2e+07
"3","1","2",2,4,"3",4,69.3,3,1,1,6,"1","3","4",4,"1",8448.79342,45,4.2e+07
"3","1","1",1,5,"1",2,42.9,2,1,1,3,"2","1","3",2,"1",7568.32,55,1.8e+07
"3","1","1",2,5,"2",4,79.2,3,1,1,10,"2","3","3",4,"2",7013.313781,45,1.8e+07
"3","1","3",2,4,"2",3,82.5,3,1,2,10,"1","1","4",4,"1",8166.791466,55,2.5e+07
"3","1","2",2,4,"2",5,85.8,3,1,2,6,"1","3","4",2,"1",10952.54183,67,4.2e+07
"3","1","2",2,4,"2",4,75.9,3,1,1,8,"1","3","4",4,"1",9627.68556,55,4.2e+07
"3","1","3",4,4,"3",4,69.3,3,1,1,7,"1","3","4",4,"1",8072.527892,45,4.2e+07
"3","1","1",1,4,"3",2,33,1,0,1,3,"2","1","3",2,"1",4627.36,55,2.5e+07
"3","1","1",1,5,"3",4,39.6,1,1,0,3,"2","1","3",1,"1",6630.73,45,1.2e+07
"3","1","1",2,5,"1",3,112.2,4,1,1,4,"2","3","5",3,"1",9469.24,55,2.5e+07
"3","1","1",1,5,"2",4,118.8,3,1,2,4,"1","3","5",2,"5",8532.616732,67,1.8e+07
"3","1","1",1,5,"4",3,92.4,4,1,2,10,"1","3","4",2,"5",8472.336303,67,1.8e+07
"3","1","2",3,4,"1",5,79.2,3,1,2,7,"1","1","4",3,"1",11093.16143,45,4.2e+07
"3","1","2",2,4,"1",5,79.2,3,1,2,23,"1","1","4",2,"5",9181.238006,67,1.8e+07
"3","1","1",2,5,"1",3,66,2,1,1,10,"2","1","3",3,"1",6352.68,55,2.5e+07
"3","1","2",3,4,"2",6,148.5,3,1,2,18,"1","3","4",4,"1",7752.88,35,2.5e+07
"3","1","2",1,5,"2",3,115.5,4,1,1,6,"2","1","3",2,"1",10039.82,45,4.2e+07
"3","1","3",20,4,"3",4,82.5,2,1,1,12,"1","3","4",4,"1",7713.86371,45,5.4e+07
"3","1","3",22,4,"3",4,82.5,2,1,1,15,"1","3","4",3,"2",9113.641795,55,2.5e+07
"3","1","3",1,6,"1",4,105.6,3,1,1,10,"2","3","3",2,"1",10324.24043,55,5.4e+07
"3","1","1",1,5,"3",2,59.4,2,1,1,6,"2","3","3",4,"3",9854.63,55,6.6e+07
"3","1","1",1,5,"3",4,79.2,3,1,2,7,"1","3","4",4,"1",10178.28,35,1.8e+07
"3","1","1",1,6,"2",1,59.4,2,1,1,6,"2","3","3",5,"3",6445.18,55,4.2e+07
"3","1","3",5,5,"1",5,92.4,3,1,1,7,"1","3","4",2,"3",9436.96,55,4.2e+07
"3","1","1",4,5,"2",6,105.6,3,1,2,7,"1","3","4",3,"3",8053.631517,55,5.4e+07
"3","1","2",1,5,"2",3,33,1,1,0,3,"2","1","3",3,"1",8665.33,67,4.2e+07
"3","1","3",1,5,"1",5,85.8,3,1,1,10,"1","3","4",4,"3",13802.81,55,6.6e+07
"3","1","3",3,2,"1",5,95.7,3,1,1,10,"1","3","4",4,"3",13613.91,45,4.2e+07
"3","1","1",1,5,"2",3,92.4,3,1,1,10,"2","3","3",3,"3",8792.63,67,2.5e+07
"3","1","1",1,5,"3",3,165,3,1,2,23,"2","3","3",5,"1",12565.2,55,6.6e+07
"3","1","2",2,4,"3",3,105.6,4,1,2,6,"2","3","3",3,"3",9598.81,67,2.5e+07
"3","1","2",1,6,"3",3,66,2,1,1,8,"2","3","3",3,"3",17255.26,55,4.2e+07
"3","1","3",14,4,"1",4,108.9,3,1,2,12,"1","1","4",3,"1",15701.07,55,7.8e+07
"3","1","3",12,2,"1",4,108.9,3,1,2,13,"1","3","4",3,"5",11857.822,67,5.4e+07
"3","1","3",10,3,"2",5,122.1,3,1,2,14,"1","3","4",4,"1",9434.24,55,6.6e+07
"3","1","1",1,5,"2",4,56.1,2,1,1,4,"1","3","4",2,"1",10832.62729,55,4.2e+07
"3","1","3",4,4,"1",3,89.1,3,1,1,9,"1","3","4",3,"1",14581.79,45,2.5e+07
"3","1","3",5,4,"1",3,89.1,3,1,1,6,"1","1","4",4,"1",17177.93,45,2.5e+07
"3","1","2",1,5,"1",4,141.9,3,1,2,14,"2","3","3",2,"3",7517.76,55,2.5e+07
"3","1","1",1,6,"1",1,49.5,2,1,1,6,"5","1","3",2,"1",8929.88,55,1.8e+07
"3","1","2",4,5,"1",4,75.9,2,1,1,25,"1","3","4",2,"4",11830.09271,55,6.6e+07
"3","1","1",1,6,"2",2,82.5,3,1,1,7,"1","3","4",5,"1",14599.34,45,1.8e+07
"3","1","1",1,5,"1",3,89.1,3,1,1,10,"1","3","4",4,"5",6900.51,45,4.2e+07
"3","1","1",2,5,"1",3,79.2,3,1,1,12,"1","3","4",4,"1",9147.47,55,4.2e+07
"3","1","2",2,4,"1",4,59.4,2,1,1,8,"2","3","3",2,"1",9527.35,55,4.2e+07
"3","1","3",8,5,"2",5,141.9,4,1,2,22,"1","1","4",5,"1",13923.91,55,5.4e+07
"3","1","2",2,5,"4",3,92.4,3,1,1,8,"1","3","4",5,"3",6579.25,45,4.2e+07
"3","1","1",1,6,"1",3,85.8,2,1,1,10,"2","3","3",2,"1",9006.05,45,2.5e+07
"3","1","1",1,6,"3",2,66,2,1,1,8,"2","3","3",4,"3",10893.33,45,5.4e+07
"3","1","3",3,3,"2",2,108.9,3,1,1,5,"1","3","4",3,"3",7386.25,55,5.4e+07
"3","1","2",2,3,"4",4,49.5,2,1,1,8,"1","3","4",4,"1",7068.37,45,2.5e+07
"3","1","1",1,5,"3",3,141.9,4,1,2,15,"2","3","3",4,"2",9291.26,55,6.6e+07
"3","1","1",1,5,"1",4,75.9,2,1,1,13,"1","3","4",2,"5",7633.95,67,6.6e+07
"3","1","3",18,4,"3",4,75.9,2,1,1,8,"1","3","4",2,"3",10050.73542,55,4.2e+07
"3","1","3",7,2,"2",4,46.2,2,1,1,5,"1","1","4",2,"1",12793.94419,45,4.2e+07
"3","1","2",1,5,"4",4,52.8,2,1,1,6,"1","3","4",2,"1",13539.4,55,5.4e+07
"3","1","3",1,2,"3",3,49.5,3,1,1,4,"1","3","4",3,"3",9613.011894,55,6.6e+07
"3","1","3",4,4,"3",3,49.5,2,1,1,5,"1","3","4",3,"1",10243.23,55,4.2e+07
"3","1","3",4,3,"3",3,49.5,2,1,1,4,"1","1","4",2,"1",6057.45,55,4.2e+07
"3","1","3",5,5,"2",3,42.9,2,1,1,8,"1","3","4",1,"1",17155.92606,55,2.5e+07
"3","1","3",2,5,"2",4,49.5,2,1,1,8,"1","3","4",4,"1",9176.99271,55,6.6e+07
"3","1","3",3,3,"2",5,122.1,3,1,2,9,"1","3","4",3,"3",6534,55,6.6e+07
"3","1","1",1,2,"1",1,141.9,3,1,1,8,"1","3","4",4,"1",12621.25975,55,6.6e+07
"3","1","1",2,5,"1",4,39.6,2,1,1,7,"1","3","4",4,"3",12050.12,55,6.6e+07
"3","1","1",2,5,"3",3,89.1,3,1,1,8,"2","3","3",4,"3",13723.11,55,5.4e+07
"3","1","1",2,4,"2",4,82.5,3,1,1,10,"1","3","4",5,"1",9414.112966,55,6.6e+07
"3","1","1",1,6,"4",4,82.5,2,1,2,4,"4","3","3",4,"1",14282.01,35,5.4e+07
"3","1","3",9,2,"3",4,125.4,3,1,2,6,"1","1","4",4,"3",14861.06446,55,7.8e+07
"3","1","2",5,5,"1",5,59.4,2,1,1,4,"1","3","4",2,"3",15941.2051,55,4.2e+07
"3","1","3",16,4,"3",5,112.2,3,1,2,14,"1","3","4",4,"1",15587.204,55,5.4e+07
"3","1","1",1,6,"3",4,99,3,1,2,8,"1","3","4",2,"3",18927.67,55,5.4e+07
"3","1","3",14,4,"2",5,158.4,4,1,2,16,"1","3","4",5,"3",18882.76,55,9.6e+07
"3","1","1",1,5,"1",3,132,4,1,2,14,"2","3","4",4,"3",13856.38773,55,5.4e+07
"3","1","1",1,5,"3",2,79.2,3,1,2,8,"1","3","4",3,"1",5068.72,55,4.2e+07
"3","1","2",1,5,"2",5,82.5,3,1,2,12,"1","3","4",4,"1",15452.07,55,4.2e+07
"3","1","1",1,5,"3",2,82.5,3,1,1,8,"1","3","4",4,"1",9952.08,55,4.2e+07
"3","1","2",1,5,"1",1,49.5,1,1,1,6,"2","3","3",1,"2",8590.48,55,2.5e+07
"3","1","2",2,2,"2",4,82.5,3,1,1,6,"1","3","4",4,"3",8481.31286,55,1.2e+07
"3","1","3",10,2,"1",4,105.6,3,1,2,12,"3","3","4",3,"3",9657.554164,55,4.2e+07
"3","1","3",12,2,"1",4,105.6,3,1,2,12,"3","3","4",4,"3",13492.81099,67,5.4e+07
"3","1","3",13,2,"1",4,105.6,3,1,2,12,"3","3","4",2,"5",10626.40908,67,4.2e+07
"3","1","3",16,2,"1",4,105.6,3,1,2,12,"3","3","4",5,"1",11818.29203,45,4.2e+07
"3","1","3",20,5,"1",4,105.6,3,1,2,12,"3","3","4",3,"1",5828.146921,55,5.4e+07
"3","1","3",7,2,"1",4,105.6,3,1,2,12,"3","3","4",3,"5",10052.21637,67,2.5e+07
"3","1","3",9,2,"3",4,52.8,2,0,1,5,"3","3","4",5,"1",13133.85934,35,2.5e+07
"3","1","3",5,2,"1",4,79.2,3,1,1,10,"3","3","4",1,"5",5836.479814,67,1.8e+07
"3","1","3",15,5,"1",4,79.2,3,1,1,10,"3","1","4",2,"4",3905.687168,67,6.6e+07
"3","1","3",20,5,"2",6,85.8,3,1,2,7,"1","3","4",4,"3",3976.58,45,6.6e+07
"3","1","1",1,6,"1",2,99,4,1,1,10,"2","3","3",5,"5",9070.53,67,4.2e+07
"3","1","3",9,4,"1",5,99,3,1,2,7,"3","3","4",3,"1",18111.04329,45,4.2e+07
"3","1","3",16,4,"2",5,108.9,3,1,2,11,"3","3","4",4,"1",8484.94,55,6.6e+07
"3","1","3",1,2,"1",4,105.6,3,1,2,14,"1","3","4",2,"5",10138.922,67,2.5e+07
"3","1","3",11,2,"1",4,105.6,3,1,2,12,"1","3","4",4,"3",16125.0327,55,6.6e+07
"3","1","3",7,3,"1",4,105.6,3,1,2,16,"1","3","4",3,"1",12408.79,55,9e+07
"3","1","1",1,5,"1",4,198,3,1,2,12,"1","3","4",3,"3",18415.30897,55,9.6e+07
"3","1","1",2,5,"3",3,115.5,4,1,1,6,"1","3","4",2,"5",15671.26,67,4.2e+07
"3","1","1",1,4,"1",3,42.9,2,1,1,6,"2","3","3",1,"1",7365.27,45,2.5e+07
"3","1","1",4,5,"2",5,165,4,1,2,20,"1","1","4",4,"1",14875.64366,45,2.5e+07
"3","1","3",16,3,"1",5,108.9,3,1,1,8,"3","1","4",2,"4",5037.092342,55,9e+07
"3","1","3",15,2,"1",5,105.6,3,1,2,10,"1","3","4",4,"3",14669.09,55,4.2e+07
"3","1","3",2,2,"3",4,75.9,2,1,1,8,"1","1","4",2,"3",3819.27,67,1.8e+07
"1","1","3",2,3,"2",6,79.2,3,1,2,12,"3","1","4",2,"5",5570.9,55,6.6e+07
"1","1","1",1,5,"2",5,66,2,1,1,8,"1","3","4",4,"1",14369.89,67,1.8e+07
"1","1","1",2,5,"2",3,108.9,4,1,2,5,"1","3","4",3,"1",22797.97,55,2.5e+07
"1","1","1",1,5,"2",1,42.9,2,1,1,5,"1","3","4",4,"1",11730.63,67,2.5e+07
"1","1","1",1,5,"2",1,66,2,1,1,8,"1","1","4",3,"1",11544.59,55,2.5e+07
"1","1","3",11,4,"3",3,56.1,2,1,1,9,"1","3","4",3,"1",7764.752596,35,1.8e+07
"1","1","3",1,5,"2",5,128.7,4,1,2,5,"1","3","4",4,"1",11351.75781,45,4.2e+07
"1","1","2",2,5,"4",5,122.1,3,1,1,7,"1","3","4",4,"1",13655.26,55,2.5e+07
"1","1","2",2,5,"1",2,49.5,1,1,1,3,"2","3","3",4,"1",10180.06,45,2.5e+07
"1","1","3",2,2,"2",5,105.6,3,1,2,22,"1","3","4",2,"1",16742.30656,55,5.4e+07
"1","1","2",1,5,"3",5,42.9,2,1,1,8,"1","1","4",3,"5",5421.1237,55,1.8e+07
"1","1","1",1,6,"2",1,69.3,2,1,1,6,"1","3","4",3,"1",14570.62,45,2.5e+07
"1","1","1",2,5,"3",4,105.6,4,1,1,5,"1","3","4",5,"1",12926.43,45,2.5e+07
"1","1","1",1,6,"3",4,85.8,3,1,2,10,"1","3","4",2,"5",11458.1,67,1.2e+07
"1","1","3",2,3,"3",5,42.9,1,1,1,3,"1","1","4",1,"5",11793.12058,67,1.2e+07
"1","1","3",6,4,"2",5,108.9,3,1,2,12,"3","3","4",3,"1",10033.34337,55,7.8e+07
"1","1","1",1,5,"2",1,69.3,4,1,1,8,"2","1","3",1,"1",12444.67,67,2.5e+07
"1","1","2",2,4,"3",4,39.6,1,1,1,3,"1","3","4",2,"5",7196.879779,45,1.8e+07
"1","1","2",4,5,"1",4,56.1,2,1,1,3,"1","3","4",4,"5",8093.604776,55,2.5e+07
"1","1","2",1,5,"4",4,59.4,2,1,1,3,"1","1","4",4,"5",22529.3397,55,2.5e+07
"1","1","2",2,4,"4",4,36.3,1,1,1,5,"1","3","4",4,"1",12719.62248,55,1.8e+07
"1","1","1",1,5,"2",5,75.9,2,1,1,6,"1","3","4",4,"5",15612.38969,45,6.6e+07
"1","1","2",1,5,"1",3,62.7,2,1,1,6,"1","3","4",1,"1",17065.8358,45,1.2e+07
"1","1","1",2,4,"1",4,23.1,1,1,1,2,"1","1","4",1,"5",14335.03475,55,1.2e+07
"1","1","2",2,2,"3",3,95.7,3,1,1,10,"1","3","4",3,"1",10206.03892,67,2.5e+07
"1","1","3",10,2,"2",6,112.2,3,1,2,7,"3","3","4",4,"1",7344.181459,55,9e+07
"1","1","3",4,4,"2",3,49.5,2,1,1,4,"1","1","4",3,"1",12189.30041,45,2.5e+07
"1","1","2",2,3,"2",4,42.9,2,1,1,6,"1","1","4",2,"5",9664.583109,67,1.2e+07
"1","1","1",0,3,"1",2,39.6,2,1,1,5,"1","3","4",2,"1",8970.79,55,2.5e+07
"1","1","3",4,4,"2",4,72.6,2,1,1,8,"3","3","4",4,"3",9916.262881,35,2.5e+07
"1","1","3",14,2,"1",5,85.8,3,1,1,8,"3","1","4",4,"3",5565.202068,45,2.5e+07
"1","1","3",6,2,"1",5,102.3,3,1,2,11,"1","3","4",4,"1",17432.61,45,5.4e+07
"1","1","3",15,4,"1",4,105.6,3,1,2,16,"1","3","4",4,"5",4516.136517,55,4.2e+07
"1","1","3",7,4,"1",5,102.3,3,1,2,14,"1","3","4",4,"1",10187.8364,55,6.6e+07
"1","1","3",9,2,"2",4,82.5,3,1,2,15,"1","3","4",5,"1",12002.5,35,5.4e+07
"1","1","3",5,4,"4",4,82.5,3,1,2,12,"1","2","4",4,"1",11647.61,35,4.2e+07
"1","1","3",10,4,"2",4,138.6,3,1,2,12,"1","3","4",4,"3",17172.27699,55,5.4e+07
"1","1","3",20,3,"2",5,112.2,3,1,2,14,"1","3","4",4,"1",17435.45,45,5.4e+07
"1","1","3",3,4,"2",4,112.2,3,1,2,15,"1","3","4",5,"3",15599.39616,45,5.4e+07
"1","1","3",8,3,"2",5,112.2,3,1,2,18,"1","1","4",5,"3",21998.81323,45,5.4e+07
"1","1","3",5,5,"1",5,102.3,3,1,2,12,"1","3","4",4,"1",15331.96,45,4.2e+07
"1","1","2",3,4,"2",5,99,3,1,2,13,"1","3","4",4,"4",12175.32,35,2.5e+07
"1","1","3",2,4,"1",5,105.6,3,1,2,12,"1","3","4",3,"1",9940.365689,35,9e+07
"1","1","3",3,4,"2",5,99,3,1,2,16,"1","3","4",3,"1",14706.83473,45,2.5e+07
