"actual","predicted","error","mse","rmse","mae"
6997.064,7926.151,-929.0871,22639406,4758.089,7.786713e-13
7052.725,10321.89,-3269.169,22639406,4758.089,7.786713e-13
14538.19,10321.89,4216.292,22639406,4758.089,7.786713e-13
14146.22,10321.89,3824.328,22639406,4758.089,7.786713e-13
12721.06,11976.22,744.8464,22639406,4758.089,7.786713e-13
12629,11976.22,652.7844,22639406,4758.089,7.786713e-13
6481.795,10837.2,-4355.404,22639406,4758.089,7.786713e-13
15474.73,11976.22,3498.514,22639406,4758.089,7.786713e-13
12972.08,11976.22,995.8617,22639406,4758.089,7.786713e-13
17107.73,13863.92,3243.818,22639406,4758.089,7.786713e-13
9797.986,11976.22,-2178.232,22639406,4758.089,7.786713e-13
3540.26,10321.89,-6781.633,22639406,4758.089,7.786713e-13
13546.82,10321.89,3224.93,22639406,4758.089,7.786713e-13
5954.037,9602.925,-3648.889,22639406,4758.089,7.786713e-13
14247.27,11594.47,2652.802,22639406,4758.089,7.786713e-13
11633.07,10837.2,795.8687,22639406,4758.089,7.786713e-13
13741.64,7926.151,5815.489,22639406,4758.089,7.786713e-13
11949.98,9602.925,2347.052,22639406,4758.089,7.786713e-13
9453.06,7926.151,1526.91,22639406,4758.089,7.786713e-13
7707.656,7926.151,-218.4949,22639406,4758.089,7.786713e-13
11653.63,10321.89,1331.738,22639406,4758.089,7.786713e-13
11401.11,7926.151,3474.956,22639406,4758.089,7.786713e-13
12226.11,7926.151,4299.957,22639406,4758.089,7.786713e-13
11721.47,9602.925,2118.541,22639406,4758.089,7.786713e-13
15256.38,20850.39,-5594.007,22639406,4758.089,7.786713e-13
12212.73,7926.151,4286.576,22639406,4758.089,7.786713e-13
3356.06,7926.151,-4570.091,22639406,4758.089,7.786713e-13
11462.08,7926.151,3535.927,22639406,4758.089,7.786713e-13
9211.583,10321.89,-1110.311,22639406,4758.089,7.786713e-13
7039.53,13863.92,-6824.385,22639406,4758.089,7.786713e-13
9311.151,11976.22,-2665.067,22639406,4758.089,7.786713e-13
8040.261,10321.89,-2281.632,22639406,4758.089,7.786713e-13
5060.31,10321.89,-5261.583,22639406,4758.089,7.786713e-13
7607.465,10321.89,-2714.428,22639406,4758.089,7.786713e-13
8784.121,11976.22,-3192.097,22639406,4758.089,7.786713e-13
8222.311,10837.2,-2614.888,22639406,4758.089,7.786713e-13
15316.33,11976.22,3340.108,22639406,4758.089,7.786713e-13
7181.2,7926.151,-744.9509,22639406,4758.089,7.786713e-13
7648.51,10837.2,-3188.689,22639406,4758.089,7.786713e-13
10345.63,11976.22,-1630.588,22639406,4758.089,7.786713e-13
14870.14,11976.22,2893.922,22639406,4758.089,7.786713e-13
9162.7,11976.22,-2813.518,22639406,4758.089,7.786713e-13
10975.79,11976.22,-1000.428,22639406,4758.089,7.786713e-13
19364.06,10837.2,8526.861,22639406,4758.089,7.786713e-13
14350.9,11976.22,2374.683,22639406,4758.089,7.786713e-13
73798.84,25537.98,48260.86,22639406,4758.089,7.786713e-13
10354.2,11976.22,-1622.018,22639406,4758.089,7.786713e-13
8104.93,11976.22,-3871.288,22639406,4758.089,7.786713e-13
7694.996,11976.22,-4281.221,22639406,4758.089,7.786713e-13
6617.169,11976.22,-5359.049,22639406,4758.089,7.786713e-13
11155.72,11976.22,-820.5025,22639406,4758.089,7.786713e-13
15521.94,11976.22,3545.718,22639406,4758.089,7.786713e-13
6910.659,7926.151,-1015.492,22639406,4758.089,7.786713e-13
22877.65,11976.22,10901.43,22639406,4758.089,7.786713e-13
6955.15,9602.925,-2647.775,22639406,4758.089,7.786713e-13
8744.96,11976.22,-3231.258,22639406,4758.089,7.786713e-13
9906.45,10837.2,-930.7488,22639406,4758.089,7.786713e-13
8572.17,11976.22,-3404.048,22639406,4758.089,7.786713e-13
7744.2,9602.925,-1858.725,22639406,4758.089,7.786713e-13
12004.1,10837.2,1166.899,22639406,4758.089,7.786713e-13
15998.62,11976.22,4022.402,22639406,4758.089,7.786713e-13
12549.25,10837.2,1712.051,22639406,4758.089,7.786713e-13
14064.19,10321.89,3742.299,22639406,4758.089,7.786713e-13
5500.558,11976.22,-6475.66,22639406,4758.089,7.786713e-13
10545.79,11976.22,-1430.428,22639406,4758.089,7.786713e-13
12563.45,10837.2,1726.251,22639406,4758.089,7.786713e-13
12370.4,21526.64,-9156.237,22639406,4758.089,7.786713e-13
8505.381,11976.22,-3470.837,22639406,4758.089,7.786713e-13
19905.63,21526.64,-1621.003,22639406,4758.089,7.786713e-13
15449.89,14975.34,474.5537,22639406,4758.089,7.786713e-13
9653.92,10837.2,-1183.279,22639406,4758.089,7.786713e-13
7737.794,10837.2,-3099.404,22639406,4758.089,7.786713e-13
13306.18,11976.22,1329.963,22639406,4758.089,7.786713e-13
5831.881,11976.22,-6144.337,22639406,4758.089,7.786713e-13
9857.692,11976.22,-2118.525,22639406,4758.089,7.786713e-13
6918.602,7926.151,-1007.549,22639406,4758.089,7.786713e-13
5842.64,9602.925,-3760.285,22639406,4758.089,7.786713e-13
13897.82,11976.22,1921.602,22639406,4758.089,7.786713e-13
11866.3,11976.22,-109.9177,22639406,4758.089,7.786713e-13
12900.86,11976.22,924.6423,22639406,4758.089,7.786713e-13
12353.5,10837.2,1516.301,22639406,4758.089,7.786713e-13
11051.7,7926.151,3125.548,22639406,4758.089,7.786713e-13
10492.53,10837.2,-344.6699,22639406,4758.089,7.786713e-13
5397.803,7926.151,-2528.348,22639406,4758.089,7.786713e-13
13024.7,7926.151,5098.549,22639406,4758.089,7.786713e-13
22939.72,11976.22,10963.5,22639406,4758.089,7.786713e-13
18305.69,10321.89,7983.793,22639406,4758.089,7.786713e-13
10306.02,10837.2,-531.1782,22639406,4758.089,7.786713e-13
11943.83,11976.22,-32.38772,22639406,4758.089,7.786713e-13
20917.91,10321.89,10596.01,22639406,4758.089,7.786713e-13
20416.47,14373.95,6042.523,22639406,4758.089,7.786713e-13
15139.19,14373.95,765.2427,22639406,4758.089,7.786713e-13
10876.25,9602.925,1273.321,22639406,4758.089,7.786713e-13
15030.77,11594.47,3436.307,22639406,4758.089,7.786713e-13
9833.575,13863.92,-4030.34,22639406,4758.089,7.786713e-13
15512.69,22137.12,-6624.433,22639406,4758.089,7.786713e-13
14547.4,10321.89,4225.507,22639406,4758.089,7.786713e-13
9231.2,10321.89,-1090.693,22639406,4758.089,7.786713e-13
14894.07,10321.89,4572.177,22639406,4758.089,7.786713e-13
11139.64,13863.92,-2724.273,22639406,4758.089,7.786713e-13
12873.95,11976.22,897.7345,22639406,4758.089,7.786713e-13
11388.36,11976.22,-587.8604,22639406,4758.089,7.786713e-13
21990.53,21526.64,463.8933,22639406,4758.089,7.786713e-13
11154.96,10321.89,833.0628,22639406,4758.089,7.786713e-13
15010.68,11976.22,3034.462,22639406,4758.089,7.786713e-13
11622.23,11976.22,-353.9858,22639406,4758.089,7.786713e-13
12238.49,11976.22,262.2726,22639406,4758.089,7.786713e-13
11969.19,10321.89,1647.297,22639406,4758.089,7.786713e-13
12563.32,11976.22,587.1023,22639406,4758.089,7.786713e-13
14879.1,10837.2,4041.901,22639406,4758.089,7.786713e-13
13533.85,11976.22,1557.632,22639406,4758.089,7.786713e-13
29638.65,11976.22,17662.43,22639406,4758.089,7.786713e-13
12621.24,10837.2,1784.046,22639406,4758.089,7.786713e-13
5879.62,10321.89,-4442.273,22639406,4758.089,7.786713e-13
13020.88,11976.22,1044.658,22639406,4758.089,7.786713e-13
25982.44,10321.89,15660.55,22639406,4758.089,7.786713e-13
4213.38,7926.151,-3712.771,22639406,4758.089,7.786713e-13
13412.2,11976.22,1435.98,22639406,4758.089,7.786713e-13
11836.86,11976.22,-139.3534,22639406,4758.089,7.786713e-13
10123.57,11976.22,-1852.647,22639406,4758.089,7.786713e-13
22444.53,21526.64,917.8933,22639406,4758.089,7.786713e-13
33679.27,13863.92,19815.35,22639406,4758.089,7.786713e-13
17193.92,10321.89,6872.024,22639406,4758.089,7.786713e-13
9726.954,11976.22,-2249.264,22639406,4758.089,7.786713e-13
8942.105,11976.22,-3034.113,22639406,4758.089,7.786713e-13
7482.57,11976.22,-4493.648,22639406,4758.089,7.786713e-13
15851.02,11976.22,3874.803,22639406,4758.089,7.786713e-13
11779.51,11976.22,-196.7102,22639406,4758.089,7.786713e-13
6822.184,10321.89,-3499.709,22639406,4758.089,7.786713e-13
7885.016,11976.22,-4091.202,22639406,4758.089,7.786713e-13
10652.74,10321.89,330.8453,22639406,4758.089,7.786713e-13
8811.421,11976.22,-3164.796,22639406,4758.089,7.786713e-13
5656.71,11976.22,-6319.508,22639406,4758.089,7.786713e-13
10011.89,11976.22,-1964.328,22639406,4758.089,7.786713e-13
6052.486,13863.92,-7811.429,22639406,4758.089,7.786713e-13
9397.667,11976.22,-2578.551,22639406,4758.089,7.786713e-13
9636.566,11976.22,-2339.652,22639406,4758.089,7.786713e-13
8862.327,11976.22,-3113.891,22639406,4758.089,7.786713e-13
10033.33,11976.22,-1942.888,22639406,4758.089,7.786713e-13
16777.4,10321.89,6455.505,22639406,4758.089,7.786713e-13
8985.63,13863.92,-4878.285,22639406,4758.089,7.786713e-13
26406.89,14373.95,12032.94,22639406,4758.089,7.786713e-13
14022.22,14373.95,-351.7273,22639406,4758.089,7.786713e-13
9601.39,7926.151,1675.239,22639406,4758.089,7.786713e-13
14283.28,11976.22,2307.065,22639406,4758.089,7.786713e-13
10609.01,10837.2,-228.1852,22639406,4758.089,7.786713e-13
24022.32,13863.92,10158.4,22639406,4758.089,7.786713e-13
10976.13,11976.22,-1000.085,22639406,4758.089,7.786713e-13
13410.98,11976.22,1434.766,22639406,4758.089,7.786713e-13
15010.69,11976.22,3034.476,22639406,4758.089,7.786713e-13
12619.44,10321.89,2297.549,22639406,4758.089,7.786713e-13
10548.09,10837.2,-289.1044,22639406,4758.089,7.786713e-13
13498.17,11976.22,1521.951,22639406,4758.089,7.786713e-13
8485.076,11976.22,-3491.141,22639406,4758.089,7.786713e-13
15736.04,11976.22,3759.822,22639406,4758.089,7.786713e-13
17808.57,11976.22,5832.352,22639406,4758.089,7.786713e-13
11505.34,9602.925,1902.415,22639406,4758.089,7.786713e-13
13264.2,9602.925,3661.279,22639406,4758.089,7.786713e-13
27573.06,14373.95,13199.11,22639406,4758.089,7.786713e-13
19839.68,14975.34,4864.341,22639406,4758.089,7.786713e-13
14302.07,20850.39,-6548.319,22639406,4758.089,7.786713e-13
18142.58,9602.925,8539.65,22639406,4758.089,7.786713e-13
12997.06,9602.925,3394.131,22639406,4758.089,7.786713e-13
25359.04,9602.925,15756.12,22639406,4758.089,7.786713e-13
6333.422,7926.151,-1592.728,22639406,4758.089,7.786713e-13
4700.478,7926.151,-3225.673,22639406,4758.089,7.786713e-13
16393.84,10837.2,5556.64,22639406,4758.089,7.786713e-13
6208.252,7926.151,-1717.899,22639406,4758.089,7.786713e-13
11528.76,10321.89,1206.871,22639406,4758.089,7.786713e-13
14936.18,10321.89,4614.289,22639406,4758.089,7.786713e-13
12405.83,7926.151,4479.676,22639406,4758.089,7.786713e-13
9548.734,7926.151,1622.584,22639406,4758.089,7.786713e-13
8319.078,7926.151,392.9277,22639406,4758.089,7.786713e-13
8286.635,9602.925,-1316.29,22639406,4758.089,7.786713e-13
19856.72,9602.925,10253.8,22639406,4758.089,7.786713e-13
9946.463,10321.89,-375.4299,22639406,4758.089,7.786713e-13
8328.798,7926.151,402.6475,22639406,4758.089,7.786713e-13
7053.54,7926.151,-872.6106,22639406,4758.089,7.786713e-13
10237.42,14975.34,-4737.919,22639406,4758.089,7.786713e-13
16321.51,10837.2,5484.312,22639406,4758.089,7.786713e-13
19765.87,10321.89,9443.974,22639406,4758.089,7.786713e-13
10569.97,10837.2,-267.2288,22639406,4758.089,7.786713e-13
30992.56,11976.22,19016.34,22639406,4758.089,7.786713e-13
7738.11,9602.925,-1864.815,22639406,4758.089,7.786713e-13
13568.9,14373.95,-805.0473,22639406,4758.089,7.786713e-13
10878.68,11976.22,-1097.541,22639406,4758.089,7.786713e-13
14698.25,13863.92,834.3337,22639406,4758.089,7.786713e-13
6140.151,9602.925,-3462.774,22639406,4758.089,7.786713e-13
6762.05,11976.22,-5214.168,22639406,4758.089,7.786713e-13
5954.428,9602.925,-3648.497,22639406,4758.089,7.786713e-13
18928.98,9602.925,9326.057,22639406,4758.089,7.786713e-13
19680.6,9602.925,10077.67,22639406,4758.089,7.786713e-13
34907.26,14975.34,19931.92,22639406,4758.089,7.786713e-13
3997.7,9602.925,-5605.225,22639406,4758.089,7.786713e-13
12908.98,20850.39,-7941.407,22639406,4758.089,7.786713e-13
10569.39,20850.39,-10281,22639406,4758.089,7.786713e-13
10558.13,9602.925,955.2047,22639406,4758.089,7.786713e-13
4668.63,21526.64,-16858.01,22639406,4758.089,7.786713e-13
15931.36,11976.22,3955.139,22639406,4758.089,7.786713e-13
20207.62,11976.22,8231.407,22639406,4758.089,7.786713e-13
14369.03,9602.925,4766.108,22639406,4758.089,7.786713e-13
17912.44,11976.22,5936.222,22639406,4758.089,7.786713e-13
5490.3,9602.925,-4112.625,22639406,4758.089,7.786713e-13
3408.12,14373.95,-10965.83,22639406,4758.089,7.786713e-13
6244.789,7926.151,-1681.361,22639406,4758.089,7.786713e-13
13181.59,9602.925,3578.669,22639406,4758.089,7.786713e-13
7563.796,9602.925,-2039.129,22639406,4758.089,7.786713e-13
9937.995,11976.22,-2038.222,22639406,4758.089,7.786713e-13
7611.353,9602.925,-1991.573,22639406,4758.089,7.786713e-13
8257.05,7926.151,330.8995,22639406,4758.089,7.786713e-13
14426.59,9602.925,4823.667,22639406,4758.089,7.786713e-13
15647.97,10321.89,5326.072,22639406,4758.089,7.786713e-13
7216.628,10837.2,-3620.571,22639406,4758.089,7.786713e-13
3686.64,7926.151,-4239.511,22639406,4758.089,7.786713e-13
23405.67,14975.34,8430.333,22639406,4758.089,7.786713e-13
12929.81,11976.22,953.5932,22639406,4758.089,7.786713e-13
17756.08,9602.925,8153.153,22639406,4758.089,7.786713e-13
7900.461,9602.925,-1702.464,22639406,4758.089,7.786713e-13
8589.033,11976.22,-3387.185,22639406,4758.089,7.786713e-13
21882.35,11976.22,9906.137,22639406,4758.089,7.786713e-13
17266.8,7926.151,9340.649,22639406,4758.089,7.786713e-13
36742.18,20850.39,15891.79,22639406,4758.089,7.786713e-13
36518.38,20850.39,15667.99,22639406,4758.089,7.786713e-13
41073,20850.39,20222.61,22639406,4758.089,7.786713e-13
8746.3,9602.925,-856.6253,22639406,4758.089,7.786713e-13
8840.569,10837.2,-1996.63,22639406,4758.089,7.786713e-13
14346.11,11976.22,2369.892,22639406,4758.089,7.786713e-13
24648.33,14975.34,9672.992,22639406,4758.089,7.786713e-13
9094.675,7926.151,1168.524,22639406,4758.089,7.786713e-13
6333.166,10321.89,-3988.727,22639406,4758.089,7.786713e-13
21881.56,10321.89,11559.67,22639406,4758.089,7.786713e-13
33950.47,23131.18,10819.29,22639406,4758.089,7.786713e-13
7847.54,10321.89,-2474.353,22639406,4758.089,7.786713e-13
6779.507,7926.151,-1146.644,22639406,4758.089,7.786713e-13
31684.46,14975.34,16709.12,22639406,4758.089,7.786713e-13
15709.42,14975.34,734.0806,22639406,4758.089,7.786713e-13
14714.09,14373.95,340.1424,22639406,4758.089,7.786713e-13
7469.64,9602.925,-2133.285,22639406,4758.089,7.786713e-13
7613.2,9602.925,-1989.725,22639406,4758.089,7.786713e-13
18590.44,14975.34,3615.101,22639406,4758.089,7.786713e-13
7272.55,9602.925,-2330.375,22639406,4758.089,7.786713e-13
6802.38,7926.151,-1123.771,22639406,4758.089,7.786713e-13
28990.41,14975.34,14015.07,22639406,4758.089,7.786713e-13
7873.58,9602.925,-1729.345,22639406,4758.089,7.786713e-13
6743.39,9602.925,-2859.535,22639406,4758.089,7.786713e-13
10703.16,11976.22,-1273.058,22639406,4758.089,7.786713e-13
3872.8,9602.925,-5730.125,22639406,4758.089,7.786713e-13
10627.16,11976.22,-1349.058,22639406,4758.089,7.786713e-13
5478.23,9602.925,-4124.695,22639406,4758.089,7.786713e-13
5030.05,11976.22,-6946.168,22639406,4758.089,7.786713e-13
13666.3,7926.151,5740.149,22639406,4758.089,7.786713e-13
11565.03,11976.22,-411.1877,22639406,4758.089,7.786713e-13
13164.66,11976.22,1188.442,22639406,4758.089,7.786713e-13
3896.64,7926.151,-4029.511,22639406,4758.089,7.786713e-13
13052.87,10837.2,2215.671,22639406,4758.089,7.786713e-13
3924.52,9602.925,-5678.405,22639406,4758.089,7.786713e-13
8810.43,11976.22,-3165.788,22639406,4758.089,7.786713e-13
5919.721,10837.2,-4917.478,22639406,4758.089,7.786713e-13
2942.203,7926.151,-4983.948,22639406,4758.089,7.786713e-13
14360.48,10837.2,3523.282,22639406,4758.089,7.786713e-13
8851.172,7926.151,925.0211,22639406,4758.089,7.786713e-13
6996.375,9602.925,-2606.551,22639406,4758.089,7.786713e-13
15752.92,10321.89,5431.032,22639406,4758.089,7.786713e-13
15127.16,14975.34,151.8206,22639406,4758.089,7.786713e-13
13097.5,9602.925,3494.575,22639406,4758.089,7.786713e-13
13897.36,14373.95,-476.5873,22639406,4758.089,7.786713e-13
18932.66,14373.95,4558.713,22639406,4758.089,7.786713e-13
17271.48,14373.95,2897.533,22639406,4758.089,7.786713e-13
9953.956,10321.89,-367.9367,22639406,4758.089,7.786713e-13
10371.01,10837.2,-466.1868,22639406,4758.089,7.786713e-13
9116.167,9602.925,-486.7581,22639406,4758.089,7.786713e-13
24858.33,11976.22,12882.11,22639406,4758.089,7.786713e-13
9173.58,7926.151,1247.429,22639406,4758.089,7.786713e-13
5835.886,7926.151,-2090.264,22639406,4758.089,7.786713e-13
4519.178,7926.151,-3406.973,22639406,4758.089,7.786713e-13
4864.295,10321.89,-5457.598,22639406,4758.089,7.786713e-13
9542.117,10321.89,-779.7758,22639406,4758.089,7.786713e-13
5403.44,7926.151,-2522.711,22639406,4758.089,7.786713e-13
12618.9,11976.22,642.6823,22639406,4758.089,7.786713e-13
8761.23,11594.47,-2833.238,22639406,4758.089,7.786713e-13
19229.34,11976.22,7253.124,22639406,4758.089,7.786713e-13
6914.429,10837.2,-3922.77,22639406,4758.089,7.786713e-13
12447.04,10321.89,2125.15,22639406,4758.089,7.786713e-13
7706.279,7926.151,-219.8715,22639406,4758.089,7.786713e-13
2944.114,9602.925,-6658.811,22639406,4758.089,7.786713e-13
1520.48,7926.151,-6405.671,22639406,4758.089,7.786713e-13
1833.946,7926.151,-6092.205,22639406,4758.089,7.786713e-13
8715.48,10837.2,-2121.719,22639406,4758.089,7.786713e-13
8669.952,10837.2,-2167.247,22639406,4758.089,7.786713e-13
9088.46,14373.95,-5285.487,22639406,4758.089,7.786713e-13
9547,9602.925,-55.92531,22639406,4758.089,7.786713e-13
4028.02,10837.2,-6809.179,22639406,4758.089,7.786713e-13
4391.909,9602.925,-5211.016,22639406,4758.089,7.786713e-13
12524.46,11976.22,548.2439,22639406,4758.089,7.786713e-13
16378.47,11976.22,4402.252,22639406,4758.089,7.786713e-13
7689.299,11976.22,-4286.919,22639406,4758.089,7.786713e-13
11745.27,11976.22,-230.9468,22639406,4758.089,7.786713e-13
28643.04,20850.39,7792.653,22639406,4758.089,7.786713e-13
14911.42,9602.925,5308.495,22639406,4758.089,7.786713e-13
6707.01,11976.22,-5269.208,22639406,4758.089,7.786713e-13
3770.309,10321.89,-6551.585,22639406,4758.089,7.786713e-13
8342.634,7926.151,416.4833,22639406,4758.089,7.786713e-13
9243.24,9602.925,-359.6853,22639406,4758.089,7.786713e-13
6062.72,9602.925,-3540.205,22639406,4758.089,7.786713e-13
4929.025,9602.925,-4673.9,22639406,4758.089,7.786713e-13
6449.38,9602.925,-3153.545,22639406,4758.089,7.786713e-13
7224.25,7926.151,-701.9006,22639406,4758.089,7.786713e-13
6247.12,10837.2,-4590.079,22639406,4758.089,7.786713e-13
10979.2,7926.151,3053.049,22639406,4758.089,7.786713e-13
14542.74,10837.2,3705.541,22639406,4758.089,7.786713e-13
6653.853,10321.89,-3668.04,22639406,4758.089,7.786713e-13
6887,7926.151,-1039.151,22639406,4758.089,7.786713e-13
18228.26,10837.2,7391.061,22639406,4758.089,7.786713e-13
11241.04,11976.22,-735.1777,22639406,4758.089,7.786713e-13
13663.96,10321.89,3342.067,22639406,4758.089,7.786713e-13
6823.01,9602.925,-2779.915,22639406,4758.089,7.786713e-13
4952.36,9602.925,-4650.565,22639406,4758.089,7.786713e-13
7169.478,10837.2,-3667.721,22639406,4758.089,7.786713e-13
6655.492,7926.151,-1270.659,22639406,4758.089,7.786713e-13
9531.629,10837.2,-1305.57,22639406,4758.089,7.786713e-13
8219.497,10321.89,-2102.396,22639406,4758.089,7.786713e-13
5827.365,10321.89,-4494.528,22639406,4758.089,7.786713e-13
6060.418,10837.2,-4776.781,22639406,4758.089,7.786713e-13
7352.306,11976.22,-4623.912,22639406,4758.089,7.786713e-13
5342.129,10321.89,-4979.764,22639406,4758.089,7.786713e-13
14345.37,11976.22,2369.148,22639406,4758.089,7.786713e-13
13418.86,10321.89,3096.967,22639406,4758.089,7.786713e-13
10327.05,10837.2,-510.1447,22639406,4758.089,7.786713e-13
9953.58,11976.22,-2022.638,22639406,4758.089,7.786713e-13
15152.63,10837.2,4315.431,22639406,4758.089,7.786713e-13
13545.72,13863.92,-318.1952,22639406,4758.089,7.786713e-13
3370.01,10321.89,-6951.883,22639406,4758.089,7.786713e-13
18125.1,14373.95,3751.153,22639406,4758.089,7.786713e-13
10650.09,11976.22,-1326.124,22639406,4758.089,7.786713e-13
1656.76,7926.151,-6269.391,22639406,4758.089,7.786713e-13
17122.26,11594.47,5527.792,22639406,4758.089,7.786713e-13
13251.32,20850.39,-7599.067,22639406,4758.089,7.786713e-13
15963.92,10321.89,5642.027,22639406,4758.089,7.786713e-13
13180.44,9602.925,3577.515,22639406,4758.089,7.786713e-13
7005.32,9602.925,-2597.605,22639406,4758.089,7.786713e-13
4375.16,7926.151,-3550.991,22639406,4758.089,7.786713e-13
5691.82,14975.34,-9283.519,22639406,4758.089,7.786713e-13
17359.67,20850.39,-3490.717,22639406,4758.089,7.786713e-13
5089.63,10321.89,-5232.263,22639406,4758.089,7.786713e-13
11375.12,11976.22,-601.0977,22639406,4758.089,7.786713e-13
10340.13,9602.925,737.2047,22639406,4758.089,7.786713e-13
17463.06,11976.22,5486.842,22639406,4758.089,7.786713e-13
12426.18,9602.925,2823.253,22639406,4758.089,7.786713e-13
9727.34,10837.2,-1109.859,22639406,4758.089,7.786713e-13
2166.4,9602.925,-7436.525,22639406,4758.089,7.786713e-13
5514.991,9602.925,-4087.935,22639406,4758.089,7.786713e-13
4864.333,9602.925,-4738.593,22639406,4758.089,7.786713e-13
9593.444,10837.2,-1243.755,22639406,4758.089,7.786713e-13
4064.057,10837.2,-6773.142,22639406,4758.089,7.786713e-13
13758.32,11976.22,1782.106,22639406,4758.089,7.786713e-13
13992.16,10837.2,3154.961,22639406,4758.089,7.786713e-13
13331.56,10321.89,3009.667,22639406,4758.089,7.786713e-13
10836.43,11976.22,-1139.789,22639406,4758.089,7.786713e-13
9675.136,11976.22,-2301.082,22639406,4758.089,7.786713e-13
10586.16,9602.925,983.2347,22639406,4758.089,7.786713e-13
10671.04,9602.925,1068.12,22639406,4758.089,7.786713e-13
19995.6,14373.95,5621.653,22639406,4758.089,7.786713e-13
12871.46,9602.925,3268.535,22639406,4758.089,7.786713e-13
6530.72,9602.925,-3072.205,22639406,4758.089,7.786713e-13
10278.06,10321.89,-43.83318,22639406,4758.089,7.786713e-13
3348.48,9602.925,-6254.445,22639406,4758.089,7.786713e-13
11516.85,9602.925,1913.925,22639406,4758.089,7.786713e-13
4482.545,9602.925,-5120.38,22639406,4758.089,7.786713e-13
6128.66,10321.89,-4193.233,22639406,4758.089,7.786713e-13
13793.09,7926.151,5866.935,22639406,4758.089,7.786713e-13
12794.32,9602.925,3191.395,22639406,4758.089,7.786713e-13
10596.18,7926.151,2670.029,22639406,4758.089,7.786713e-13
9880.96,10321.89,-440.9332,22639406,4758.089,7.786713e-13
7338.44,10321.89,-2983.453,22639406,4758.089,7.786713e-13
10397.36,10321.89,75.46682,22639406,4758.089,7.786713e-13
3385.03,7926.151,-4541.121,22639406,4758.089,7.786713e-13
4829.36,7926.151,-3096.791,22639406,4758.089,7.786713e-13
8767.13,7926.151,840.9794,22639406,4758.089,7.786713e-13
2759.25,7926.151,-5166.901,22639406,4758.089,7.786713e-13
14227.42,10837.2,3390.221,22639406,4758.089,7.786713e-13
7189.19,7926.151,-736.9606,22639406,4758.089,7.786713e-13
24086.16,9602.925,14483.23,22639406,4758.089,7.786713e-13
34673.32,20850.39,13822.93,22639406,4758.089,7.786713e-13
10079.02,20850.39,-10771.37,22639406,4758.089,7.786713e-13
17684.34,20850.39,-3166.047,22639406,4758.089,7.786713e-13
9893.68,7926.151,1967.529,22639406,4758.089,7.786713e-13
9772.95,9602.925,170.0247,22639406,4758.089,7.786713e-13
3849.745,10321.89,-6472.148,22639406,4758.089,7.786713e-13
11097.3,11976.22,-878.9177,22639406,4758.089,7.786713e-13
7736.812,10321.89,-2585.082,22639406,4758.089,7.786713e-13
17360.16,11976.22,5383.937,22639406,4758.089,7.786713e-13
6360.264,9602.925,-3242.661,22639406,4758.089,7.786713e-13
12147,10321.89,1825.104,22639406,4758.089,7.786713e-13
10370.83,11976.22,-1605.384,22639406,4758.089,7.786713e-13
14131.82,11976.22,2155.602,22639406,4758.089,7.786713e-13
18026.69,11976.22,6050.474,22639406,4758.089,7.786713e-13
10726.2,11976.22,-1250.021,22639406,4758.089,7.786713e-13
18496.6,11976.22,6520.387,22639406,4758.089,7.786713e-13
9696.88,7926.151,1770.729,22639406,4758.089,7.786713e-13
3953.14,11976.22,-8023.078,22639406,4758.089,7.786713e-13
13374.66,14975.34,-1600.679,22639406,4758.089,7.786713e-13
26039.88,14373.95,11665.93,22639406,4758.089,7.786713e-13
12116.58,9602.925,2513.655,22639406,4758.089,7.786713e-13
17016.76,14373.95,2642.813,22639406,4758.089,7.786713e-13
21502.52,14373.95,7128.573,22639406,4758.089,7.786713e-13
11767.37,14975.34,-3207.969,22639406,4758.089,7.786713e-13
19933.02,14373.95,5559.073,22639406,4758.089,7.786713e-13
22254.36,14373.95,7880.413,22639406,4758.089,7.786713e-13
15732.02,10321.89,5410.127,22639406,4758.089,7.786713e-13
15031.12,11976.22,3054.902,22639406,4758.089,7.786713e-13
7080.44,9602.925,-2522.485,22639406,4758.089,7.786713e-13
13076.24,14373.95,-1297.707,22639406,4758.089,7.786713e-13
11983.06,11976.22,6.842276,22639406,4758.089,7.786713e-13
10587.68,10321.89,265.7868,22639406,4758.089,7.786713e-13
13358.5,11976.22,1382.282,22639406,4758.089,7.786713e-13
13013.42,11976.22,1037.202,22639406,4758.089,7.786713e-13
11250.18,10321.89,928.2868,22639406,4758.089,7.786713e-13
20141.72,9602.925,10538.79,22639406,4758.089,7.786713e-13
15390.6,10321.89,5068.707,22639406,4758.089,7.786713e-13
19574.12,10321.89,9252.227,22639406,4758.089,7.786713e-13
13772.94,9602.925,4170.015,22639406,4758.089,7.786713e-13
9440.16,14975.34,-5535.179,22639406,4758.089,7.786713e-13
12214.85,7926.151,4288.699,22639406,4758.089,7.786713e-13
10729.35,10321.89,407.4568,22639406,4758.089,7.786713e-13
15002.93,10837.2,4165.731,22639406,4758.089,7.786713e-13
14376.06,10837.2,3538.861,22639406,4758.089,7.786713e-13
15159.52,10837.2,4322.321,22639406,4758.089,7.786713e-13
15692.68,10837.2,4855.481,22639406,4758.089,7.786713e-13
15342.18,10837.2,4504.981,22639406,4758.089,7.786713e-13
15297.36,11976.22,3321.142,22639406,4758.089,7.786713e-13
