,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
772,HS2306000020,HH12230023,1,1,3,5,3,3,5,69.3,3,1,1,5,3,3,4,5,2,5,2,17070.084754
773,HS2306000021,HH13230038,1,1,3,24,5,3,4,108.89999999999999,3,1,2,16,1,3,5,2,2,1,5,17909.17
774,HS2307000001,HH13230001,1,1,3,21,5,1,4,105.6,3,1,1,16,1,3,4,2,2,3,4,15963.59
775,HS2308000001,HH12230024,1,1,3,4,4,4,3,66.0,2,1,1,8,1,3,4,4,2,1,3,18459.50034
776,HS2308000002,HH11230026,1,1,3,4,4,4,3,105.6,3,1,1,8,1,3,4,4,2,1,4,11094.61
777,HS2308000003,HH12230025,1,1,3,5,4,4,3,66.0,2,1,1,8,1,3,4,4,2,1,3,15621.795557
778,HS2308000004,HH12230026,1,1,3,5,4,4,3,66.0,2,1,1,8,1,3,4,3,2,2,3,13127.35569
779,HS2308000005,HH11230027,1,1,3,6,5,4,3,75.89999999999999,3,1,1,8,1,1,4,4,2,1,3,20112.08
780,HS2308000006,HH11230028,1,1,3,11,4,3,3,102.3,3,1,1,8,1,1,4,2,2,5,6,26287.57
781,HS2308000007,HH11230029,1,1,3,13,4,3,3,102.3,3,1,1,8,1,1,4,4,2,2,6,19132.3
782,HS2308000008,HH11230030,1,1,3,13,4,3,3,102.3,3,1,1,8,1,1,4,3,2,2,3,17575.34
783,HS2308000009,HH11230031,1,1,3,14,5,3,3,102.3,3,1,1,8,1,3,4,4,2,1,5,15263.87
784,HS2308000010,HH11230032,1,1,3,5,4,3,3,102.3,3,1,1,8,1,1,4,4,2,1,4,17525.22201
785,HS2308000011,HH11230033,1,1,1,1,5,2,3,23.099999999999998,1,1,1,2,2,1,3,2,2,2,3,7682.12
786,HS2308000012,HH13230039,1,1,3,17,4,1,5,79.19999999999999,2,1,1,8,1,3,5,3,2,1,5,5456.326872
787,HS2308000013,HH13230040,1,1,3,3,3,2,5,115.5,3,1,2,13,1,3,4,4,2,1,6,13011.56
788,HS2308000014,HH11230034,1,1,3,10,3,4,6,108.89999999999999,3,1,2,8,1,3,4,3,2,1,3,18707.7
789,HS2308000015,HH11230035,1,1,3,9,4,4,6,108.89999999999999,3,1,2,8,1,3,4,3,2,2,4,17535.66
790,HS2308000016,HH11230036,1,1,1,1,5,2,1,92.39999999999999,3,1,2,8,2,1,3,2,2,1,3,9367.84
791,HS2308000017,HH11230037,1,1,1,1,6,3,2,69.3,3,1,1,10,1,3,4,4,2,5,3,12136.204489
792,HS2308000018,HH14230011,1,1,3,17,2,2,6,112.19999999999999,3,1,2,7,3,3,4,5,2,1,7,13275.213806
793,HS2308000019,HH13230041,1,1,3,10,2,2,6,132.0,4,1,2,22,3,3,4,4,2,1,7,6058.2701791
794,HS2331000001,HH11230001,1,1,1,1,6,1,4,102.3,3,1,2,14,4,3,3,3,3,2,3,6680.43
795,HS2331000002,HH11230002,1,1,1,1,6,1,4,105.6,4,1,1,6,4,1,3,2,2,1,3,2606.26
796,HS2331000003,HH11230003,1,1,2,1,6,1,3,79.19999999999999,3,1,1,8,4,1,3,2,2,1,3,5139.16
797,HS2331000004,HH12230001,1,1,1,1,6,1,1,125.39999999999999,4,1,1,5,2,1,3,4,2,3,3,12799.64
798,HS2331000005,HH11230004,1,1,1,1,6,1,4,85.8,3,1,1,8,2,1,3,4,2,5,2,7321.07
799,HS2331000006,HH11230005,1,1,1,1,6,1,4,85.8,3,1,1,8,4,1,3,4,2,5,5,14285.66
800,HS2401000001,HH16240008,3,1,1,3,4,1,5,29.7,1,0,1,2,1,3,4,1,2,1,2,2212.72
801,HS2401000002,HH16240009,3,1,2,1,4,2,5,29.7,1,0,1,2,1,3,4,1,2,1,2,2175.7
802,HS2401000003,HH15240015,3,1,2,1,5,2,2,19.799999999999997,2,1,1,6,2,1,5,1,3,5,1,6733.92
803,HS2401000004,HH15240016,3,1,2,1,5,2,2,52.8,2,1,1,4,2,1,5,1,3,5,1,7158.44
804,HS2401000005,HH11240011,3,1,2,1,6,1,4,69.3,2,1,1,7,2,3,3,2,3,5,1,14553.35
805,HS2401000006,HH11240012,3,1,1,1,6,1,1,79.19999999999999,4,1,1,10,2,1,3,4,2,1,2,15654.74
806,HS2401000007,HH12240024,3,1,2,2,5,1,5,75.89999999999999,3,1,1,6,1,3,3,1,3,5,3,1595.64
807,HS2401000008,HH14240002,3,1,2,3,4,4,6,42.9,1,0,1,2,1,2,4,1,2,1,3,2233.2658463
808,HS2402000001,HH11240020,3,1,3,11,4,3,4,102.3,3,1,2,8,1,3,4,3,2,1,5,13487.53
809,HS2402000002,HH11240021,3,1,3,2,4,3,4,102.3,3,1,2,8,1,3,4,2,3,5,5,15363.66
810,HS2402000003,HH11240022,3,1,3,5,4,3,4,102.3,3,1,2,8,1,1,4,2,2,1,5,13755.28
811,HS2402000004,HH11240023,3,1,3,6,4,3,4,102.3,3,1,2,8,1,3,4,3,2,1,5,14621.96
812,HS2402000005,HH11240024,3,1,3,6,4,3,4,102.3,3,1,2,8,1,3,4,2,3,1,4,13401.45
813,HS2402000006,HH12240032,3,1,3,1,5,3,4,102.3,3,1,2,13,1,3,4,4,2,1,6,13786.17
814,HS2402000007,HH12240033,3,1,3,6,4,3,4,102.3,3,1,2,12,1,1,4,2,2,1,5,13265.02
815,HS2402000008,HH11240025,3,1,3,10,4,2,3,102.3,4,1,2,7,1,3,4,2,2,5,4,8378.874096
816,HS2402000009,HH12240034,3,1,3,11,4,2,3,102.3,4,1,2,13,1,1,4,2,3,3,1,6687.5
817,HS2402000010,HH11240026,3,1,3,4,4,2,3,102.3,4,1,2,7,1,3,4,2,3,3,2,12929.8
818,HS2402000011,HH12240035,3,1,3,6,4,2,3,102.3,4,1,2,10,1,1,4,3,2,3,4,12528.1
819,HS2402000012,HH11240027,3,1,3,10,4,1,4,105.6,3,1,2,8,1,3,4,2,2,3,4,10348.98
820,HS2402000013,HH11240028,3,1,3,11,4,1,4,105.6,3,1,2,8,1,1,4,4,2,3,4,14038.18
821,HS2402000014,HH11240029,3,1,3,14,4,1,4,105.6,3,1,2,8,1,1,4,4,2,1,4,13285.68
822,HS2402000015,HH11240030,3,1,3,18,4,1,4,105.6,3,1,2,8,1,1,4,4,2,1,4,13131.41
823,HS2402000016,HH11240031,3,1,3,19,4,1,4,105.6,3,1,2,8,1,3,4,3,2,1,3,13227.02
824,HS2402000017,HH15240021,3,1,3,15,4,3,4,105.6,3,1,1,8,1,1,4,4,2,3,5,9223.6176216
825,HS2402000018,HH14240006,3,1,3,3,4,1,3,105.6,3,1,2,16,1,3,4,3,3,2,3,14340.1
826,HS2402000019,HH15240022,3,1,1,1,5,2,3,66.0,2,1,1,4,1,1,4,2,3,5,1,10990.1
827,HS2402000020,HH15240023,3,1,1,2,4,1,5,82.5,2,1,1,12,2,3,3,4,2,1,7,12110.79
828,HS2402000021,HH11240032,3,1,1,3,4,1,5,82.5,2,1,1,12,2,3,3,4,2,1,2,13705.88
829,HS2402000022,HH15240024,3,1,1,3,4,1,5,79.19999999999999,2,1,1,8,2,3,3,3,2,1,2,9879.64
830,HS2402000023,HH16240011,3,1,3,15,5,2,5,59.4,2,0,1,4,1,3,4,3,2,1,3,4538.9
831,HS2402000024,HH12240036,3,1,3,10,4,2,5,79.19999999999999,3,1,1,7,1,3,4,3,2,1,3,10289.73
832,HS2402000025,HH11240033,3,1,3,14,4,2,5,79.19999999999999,3,1,1,7,1,1,4,1,2,1,4,7867.90315
833,HS2402000026,HH11240034,3,1,3,4,4,2,5,79.19999999999999,3,1,1,7,1,3,4,3,2,1,4,10146.29
834,HS2402000027,HH11240035,3,1,3,6,4,2,5,79.19999999999999,3,1,1,7,1,3,4,3,2,1,3,13354.65
835,HS2402000028,HH12240037,3,1,3,7,4,2,5,79.19999999999999,3,1,1,7,1,1,4,2,2,3,3,10247.37
836,HS2402000029,HH13240007,3,1,3,8,4,2,5,79.19999999999999,3,1,1,7,1,3,4,3,2,1,4,13647.13
837,HS2403000001,HH16240003,3,1,1,2,4,2,2,36.3,2,1,1,4,2,1,3,2,3,2,3,16893.55
838,HS2403000002,HH15240003,3,1,1,1,5,2,3,59.4,2,1,1,4,1,1,4,3,2,1,4,13573.666806
839,HS2403000003,HH15240004,3,1,1,3,4,2,3,19.799999999999997,2,1,1,4,1,3,4,4,2,1,4,7451.791394
840,HS2403000004,HH15240005,3,1,1,3,4,2,3,59.4,2,1,1,4,1,1,4,4,2,1,5,11804.32
841,HS2403000005,HH15240006,3,1,3,1,4,1,3,105.6,3,1,1,12,1,3,4,4,3,1,5,10139.0
842,HS2403000006,HH15240007,3,1,3,1,4,1,3,105.6,3,1,1,12,1,3,4,3,2,1,7,16837.69
843,HS2403000007,HH15240008,3,1,3,1,4,1,3,105.6,3,1,1,12,1,1,4,4,2,1,5,16462.8
845,HS2403000009,HH15240010,3,1,3,4,4,1,3,42.9,3,1,1,12,1,3,4,3,2,1,4,11715.14
846,HS2403000010,HH12240020,3,1,3,8,4,3,5,85.8,3,1,2,8,1,3,4,4,3,3,3,17419.997513
847,HS2403000011,HH12240021,3,1,3,9,4,3,5,85.8,3,1,2,6,1,1,4,4,3,3,3,13687.312312
848,HS2403000012,HH15240011,3,1,3,3,4,1,4,82.5,3,1,1,11,1,3,4,3,2,3,7,21616.778468
849,HS2403000013,HH12240022,3,1,3,9,4,4,4,105.6,3,1,2,7,1,3,4,4,2,1,4,13372.561293
850,HS2403000014,HH16240004,3,1,2,1,4,1,4,59.4,2,1,1,4,2,3,3,2,2,1,4,17686.1
851,HS2403000015,HH13240004,3,1,1,1,6,1,3,105.6,3,1,1,8,2,3,3,2,3,2,4,13274.0
852,HS2403000016,HH13240005,3,1,1,1,6,2,2,99.0,3,1,1,12,2,1,3,2,2,1,3,10779.65
854,HS2403000018,HH11240005,3,1,1,1,5,3,4,42.9,2,1,1,12,2,3,3,4,2,1,3,13480.24
855,HS2403000019,HH12240023,3,1,1,2,4,2,5,62.699999999999996,2,1,1,3,1,3,4,1,3,5,1,14727.933836
856,HS2403000020,HH11240006,3,1,1,1,5,4,2,85.8,3,1,1,8,5,3,3,2,2,1,3,18763.95
857,HS2403000021,HH11240007,3,1,1,1,5,3,6,102.3,3,1,1,5,2,3,3,4,2,5,3,7808.61
858,HS2403000022,HH11240008,3,1,1,2,5,3,5,79.19999999999999,3,1,1,8,2,1,3,4,2,1,4,17439.6
859,HS2403000023,HH11240009,3,1,2,1,4,4,1,42.9,2,1,1,7,2,3,3,3,2,5,4,8904.49
860,HS2403000024,HH11240010,3,1,1,1,5,3,1,132.0,4,1,2,16,5,3,3,4,2,1,3,17327.0
861,HS2403000025,HH16240005,3,1,3,11,6,1,5,85.8,3,1,2,7,1,3,4,4,2,1,6,15021.72
862,HS2403000026,HH15240012,3,1,2,1,4,2,4,89.1,3,1,1,6,1,3,4,2,3,5,1,5082.71
863,HS2403000027,HH16240006,3,1,2,2,5,1,1,66.0,4,1,2,6,1,3,4,2,2,1,3,17566.74
864,HS2403000028,HH15240013,3,1,1,1,5,2,4,105.6,2,1,1,8,1,3,4,4,2,1,5,13051.94
865,HS2403000029,HH15240014,3,1,1,1,6,2,2,46.199999999999996,1,1,1,4,1,1,3,1,3,5,1,4061.3
866,HS2403000030,HH16240007,3,1,3,4,6,1,5,112.19999999999999,3,1,2,7,1,3,4,2,2,1,6,22469.43
867,HS2404000001,HH15240017,3,1,3,7,4,1,5,115.5,3,1,1,12,1,3,4,4,2,3,4,25315.21
868,HS2404000002,HH11240013,3,1,3,1,5,1,5,108.89999999999999,3,1,2,7,1,1,4,4,2,1,3,13613.41
869,HS2404000003,HH11240014,3,1,3,12,4,1,5,108.89999999999999,3,1,2,7,1,1,4,2,3,1,3,10059.47
870,HS2404000004,HH12240025,3,1,3,14,4,1,5,108.89999999999999,3,1,2,9,1,3,4,4,2,1,5,9043.65
871,HS2404000005,HH11240015,3,1,3,4,4,1,5,108.89999999999999,3,1,2,7,1,1,4,4,2,5,3,8950.895605
872,HS2404000006,HH11240016,3,1,3,5,3,1,5,108.89999999999999,3,1,2,7,1,1,4,4,2,5,3,9654.953112
873,HS2404000007,HH14240003,3,1,3,1,5,2,4,105.6,3,1,2,8,1,3,4,4,2,3,4,12766.91
874,HS2404000008,HH12240026,3,1,2,2,4,2,5,52.8,1,1,1,7,1,3,4,3,2,1,2,8552.66
875,HS2404000009,HH12240027,3,1,1,2,4,2,4,108.89999999999999,3,1,1,16,1,1,4,4,2,1,4,20327.46
876,HS2404000010,HH14240004,3,1,1,2,4,2,5,66.0,2,1,1,6,2,3,3,4,2,1,4,11108.22
877,HS2404000011,HH13240006,3,1,1,1,5,2,4,118.8,3,1,2,5,2,1,3,2,2,3,4,5668.95
878,HS2404000012,HH12240028,3,1,3,7,4,3,4,105.6,3,1,2,10,1,3,4,2,2,1,3,10661.51
879,HS2404000013,HH12240029,3,1,3,7,4,3,4,105.6,3,1,2,7,1,3,4,3,3,1,4,21808.56
880,HS2404000014,HH11240017,3,1,1,1,6,2,2,72.6,2,1,1,14,2,3,3,2,2,1,3,13491.39
881,HS2404000015,HH16240010,3,1,3,4,6,1,6,112.19999999999999,3,1,2,12,1,3,4,4,2,3,5,12108.83
882,HS2404000016,HH15240018,3,1,1,2,4,1,3,66.0,3,1,1,15,1,1,4,4,2,3,5,26675.25
883,HS2404000017,HH11240018,3,1,3,11,4,1,4,79.19999999999999,3,1,1,9,1,1,4,4,2,2,2,5181.056523
884,HS2404000018,HH11240019,3,1,3,11,4,1,4,79.19999999999999,3,1,1,9,1,1,4,1,3,5,1,12505.83
885,HS2404000019,HH12240030,3,1,3,12,4,1,4,79.19999999999999,3,1,1,7,1,3,4,2,2,1,6,12816.72
886,HS2404000020,HH12240031,3,1,3,12,4,1,4,79.19999999999999,3,1,1,9,1,3,4,4,2,1,4,18357.83
887,HS2404000021,HH15240019,3,1,3,16,4,1,4,105.6,3,1,2,8,1,3,4,4,2,1,5,12203.88
888,HS2404000022,HH14240005,3,1,3,16,4,1,5,79.19999999999999,3,1,1,12,1,3,4,4,2,3,4,10749.350427
889,HS2404000023,HH15240020,3,1,3,8,4,1,5,79.19999999999999,3,1,1,10,1,3,4,2,2,1,3,24927.75
890,HS2405000001,HH11240001,3,1,1,1,5,3,1,33.0,1,1,1,8,2,3,3,2,2,1,4,11124.41
891,HS2405000002,HH14240001,3,1,1,1,6,1,3,128.7,3,1,1,10,5,1,3,1,3,5,1,13309.4
892,HS2405000003,HH12240001,3,1,3,10,4,2,4,75.89999999999999,3,1,1,9,1,3,4,2,2,1,3,13725.03
893,HS2405000004,HH12240002,3,1,3,11,4,2,4,75.89999999999999,3,1,1,9,1,1,4,4,2,1,3,10149.3
894,HS2405000005,HH13240001,3,1,3,2,4,2,4,75.89999999999999,3,1,1,10,1,1,4,2,3,5,2,5099.593188
895,HS2405000006,HH12240003,3,1,3,3,4,2,4,75.89999999999999,3,1,1,6,1,3,4,2,2,1,4,17610.37
896,HS2405000007,HH13240002,3,1,3,3,4,2,4,75.89999999999999,3,1,1,10,1,1,4,4,2,3,4,23925.83
897,HS2405000008,HH12240004,3,1,3,4,4,2,4,75.89999999999999,3,1,1,9,1,3,4,2,2,1,5,7263.53
898,HS2405000009,HH12240005,3,1,3,9,4,2,4,75.89999999999999,3,1,1,9,1,3,4,2,2,1,4,25146.03
899,HS2405000010,HH11240002,3,1,1,1,5,2,5,95.69999999999999,3,1,2,10,2,3,3,4,2,1,4,9107.09
900,HS2405000011,HH13240003,3,1,1,1,6,2,4,59.4,2,1,1,6,1,3,3,4,2,1,4,4155.6
901,HS2405000012,HH12240006,3,1,1,1,5,2,1,49.5,2,1,1,3,2,1,3,4,2,1,3,7835.27
903,HS2405000014,HH11240003,3,1,1,1,6,1,2,99.0,3,1,1,5,2,3,3,2,2,2,2,16412.34
904,HS2405000015,HH12240007,3,1,1,1,5,3,3,122.1,4,1,1,5,1,1,4,4,2,1,4,9731.87
905,HS2405000016,HH12240008,3,1,1,1,5,4,3,95.69999999999999,3,1,1,8,1,1,4,2,3,2,2,9724.77
906,HS2405000017,HH12240009,3,1,1,1,5,3,3,85.8,4,1,1,10,1,3,4,4,2,3,4,28432.21
907,HS2405000018,HH12240010,3,1,3,15,4,2,4,66.0,2,1,1,8,1,1,4,2,2,1,3,23192.78
908,HS2405000019,HH12240011,3,1,3,18,4,2,4,89.1,3,1,1,8,1,1,4,2,2,1,4,16655.55
909,HS2405000020,HH12240012,3,1,3,4,4,2,4,89.1,3,1,1,7,1,3,4,4,2,1,6,23866.89
910,HS2405000021,HH12240013,3,1,3,5,4,2,4,89.1,3,1,1,8,1,3,4,3,2,1,3,4333.560593
911,HS2405000022,HH15240001,3,1,3,7,4,4,4,79.19999999999999,3,1,1,8,1,1,4,2,2,1,4,14743.4
912,HS2405000023,HH12240014,3,1,3,13,4,4,5,56.099999999999994,1,1,1,5,1,1,4,2,2,3,2,21711.82
913,HS2405000024,HH15240002,3,1,1,2,5,1,4,82.5,3,1,1,7,1,3,4,4,2,1,5,8300.33
914,HS2405000025,HH16240002,3,1,1,2,5,1,4,66.0,3,1,1,2,1,3,4,2,2,1,5,26736.52
915,HS2405000026,HH12240015,3,1,3,14,4,4,4,138.6,4,1,2,12,1,3,4,3,2,1,4,12345.81
916,HS2405000027,HH12240016,3,1,3,3,4,4,4,138.6,4,1,2,8,1,3,4,3,2,3,4,14687.23
917,HS2405000028,HH12240017,3,1,3,4,4,4,4,138.6,4,1,2,14,1,3,4,2,2,1,5,28332.4
918,HS2405000029,HH12240018,3,1,3,8,4,4,4,138.6,4,1,2,12,1,3,4,5,2,1,5,21491.68
919,HS2405000030,HH12240019,3,1,3,9,4,4,4,138.6,4,1,2,8,1,1,4,3,2,1,5,16074.0
920,HS2501000001,HH15250009,2,1,1,1,4,1,3,92.39999999999999,3,1,1,1,2,1,3,4,2,1,3,11918.03
921,HS2501000002,HH15250010,2,1,2,1,4,2,3,66.0,2,1,1,1,2,1,3,3,2,1,4,14766.19
922,HS2501000003,HH15250011,2,1,2,1,4,1,3,92.39999999999999,3,1,1,1,2,1,3,3,2,4,3,10732.1
923,HS2501000004,HH14250001,2,1,2,1,5,1,3,62.699999999999996,3,1,1,6,1,3,4,2,2,1,4,12868.76
924,HS2501000005,HH15250012,2,1,3,9,4,2,5,112.19999999999999,3,1,2,12,1,3,4,5,2,1,5,10426.791406
925,HS2501000006,HH13250005,2,1,3,19,4,2,5,112.19999999999999,3,1,2,14,1,3,4,3,2,1,6,10369.796581
926,HS2501000007,HH13250006,2,1,3,28,4,2,5,141.9,4,1,2,17,1,3,4,2,2,1,7,5691.611227
927,HS2501000008,HH13250007,2,1,1,1,6,3,1,23.099999999999998,1,1,1,5,1,1,4,2,2,5,1,16345.80446
928,HS2501000009,HH11250010,2,1,1,2,5,3,1,85.8,4,1,2,8,2,3,3,2,2,1,5,10878.26
929,HS2501000010,HH15250013,2,1,2,3,3,2,2,89.1,3,1,1,5,1,3,4,5,2,3,3,20923.42
930,HS2501000011,HH13250008,2,1,3,8,3,1,4,138.6,4,1,2,16,1,3,4,5,2,1,7,11277.650787
931,HS2502000001,HH14250003,2,1,1,1,6,3,1,72.6,3,1,1,6,2,3,3,4,2,3,5,16902.18
932,HS2502000002,HH12250011,2,1,1,2,3,1,2,105.6,3,1,1,5,2,3,3,5,2,1,5,16239.34
933,HS2502000003,HH11250022,2,1,2,2,5,1,3,62.699999999999996,2,1,1,8,1,3,4,2,3,5,1,9817.2730959
934,HS2502000004,HH12250012,2,1,1,1,5,4,3,79.19999999999999,2,1,1,6,4,3,3,4,2,1,6,74378.3
935,HS2502000005,HH11250023,2,1,2,1,5,2,2,62.699999999999996,2,1,1,5,2,1,3,2,2,1,3,6218.18
936,HS2502000006,HH12250013,2,1,2,1,4,1,1,82.5,2,1,1,6,1,1,5,4,2,1,4,12373.389947
937,HS2502000007,HH12250014,2,1,2,0,4,1,1,42.9,2,1,0,5,2,1,3,2,2,2,2,10923.23
938,HS2502000008,HH12250015,2,1,2,2,4,1,1,56.099999999999994,2,1,1,4,2,3,3,3,2,1,2,10962.62
939,HS2502000009,HH14250004,2,1,3,12,3,1,4,69.3,2,1,1,10,1,1,4,2,3,1,2,4125.139158
940,HS2502000010,HH16250023,2,1,3,9,3,2,5,69.3,2,1,1,10,1,1,4,2,2,2,5,4084.210952
941,HS2502000011,HH12250016,2,1,3,12,2,4,5,135.29999999999998,4,1,2,10,1,3,4,2,3,5,3,10608.870619
942,HS2502000012,HH12250017,2,1,3,21,4,4,5,135.29999999999998,4,1,2,12,1,3,4,4,2,3,5,11195.13
943,HS2502000013,HH14250005,2,1,3,9,4,1,5,158.39999999999998,4,1,2,14,1,3,4,4,3,3,5,4896.084001
944,HS2503000001,HH13250009,2,1,2,2,4,1,4,194.7,4,1,2,18,1,3,4,5,2,3,5,14559.7422
945,HS2503000002,HH13250010,2,1,1,3,5,2,5,99.0,3,1,2,5,1,1,4,2,2,1,3,4015.1706949
946,HS2503000003,HH13250011,2,1,1,1,5,3,4,132.0,2,1,2,12,1,3,4,4,2,1,4,9171.4603869
947,HS2503000004,HH13250012,2,1,1,2,4,4,5,19.799999999999997,1,0,1,3,1,2,4,1,2,2,2,16923.60975
948,HS2503000005,HH13250013,2,1,3,3,3,2,4,105.6,3,1,2,10,1,3,4,2,3,2,3,15669.201753
949,HS2503000006,HH16250010,2,1,1,2,3,2,5,105.6,3,1,1,10,1,3,4,4,2,1,5,6209.68268
950,HS2503000007,HH12250005,2,1,1,2,5,2,5,115.5,4,1,1,6,1,3,4,4,2,5,4,10973.033025
951,HS2503000008,HH12250006,2,1,2,1,5,4,4,138.6,4,1,2,16,1,3,4,4,2,3,4,26274.858827
952,HS2503000009,HH11250011,2,1,2,2,5,2,4,42.9,2,1,1,3,1,1,4,3,2,1,1,6781.8930195
953,HS2503000010,HH13250014,2,1,1,2,4,1,5,42.9,2,1,1,6,1,3,4,1,2,1,1,12079.71
954,HS2503000011,HH16250011,2,1,1,1,3,2,5,59.4,2,1,1,4,1,1,5,2,2,1,2,17138.839329
955,HS2503000012,HH11250012,2,1,2,2,3,1,2,79.19999999999999,3,1,1,8,1,3,4,4,2,1,4,12463.470574
956,HS2503000013,HH13250015,2,1,2,1,5,3,2,79.19999999999999,3,1,1,8,1,3,4,2,3,5,1,7779.67
957,HS2503000014,HH16250012,2,1,2,1,4,1,3,79.19999999999999,3,1,1,10,1,3,4,2,3,5,2,5633.020593
958,HS2503000015,HH13250016,2,1,2,1,5,4,4,72.6,3,1,1,10,1,3,4,3,3,2,2,5591.194723
959,HS2503000016,HH13250017,2,1,2,1,5,1,4,85.8,3,1,1,10,1,3,4,3,3,5,3,10941.119532
960,HS2503000017,HH13250018,2,1,2,1,5,3,3,72.6,3,1,1,10,1,1,4,1,3,5,1,16740.646028
961,HS2503000018,HH11250013,2,1,1,2,5,4,1,69.3,3,1,1,8,4,3,3,3,2,1,5,12047.581271
962,HS2503000019,HH12250007,2,1,1,3,4,1,2,115.5,4,1,1,4,2,3,3,4,2,1,3,10419.9
963,HS2503000020,HH12250008,2,1,1,1,5,4,1,82.5,3,1,1,10,2,3,3,4,2,1,4,10841.91
964,HS2503000021,HH11250014,2,1,1,2,5,3,1,128.7,4,1,2,5,2,3,3,2,2,2,3,8947.46
965,HS2503000022,HH13250019,2,1,3,13,3,1,4,105.6,3,1,2,12,1,3,4,4,2,3,5,11006.358874
966,HS2503000023,HH13250020,2,1,3,5,4,1,4,105.6,3,1,2,10,1,3,4,4,2,5,5,8559.46186
967,HS2503000024,HH13250021,2,1,3,7,4,1,4,105.6,3,1,2,12,1,3,4,4,2,1,5,10996.579751
968,HS2503000025,HH13250022,2,1,3,8,4,1,4,105.6,3,1,2,12,1,3,4,3,2,5,5,15840.948072
969,HS2503000026,HH13250023,2,1,3,3,4,1,4,105.6,3,1,2,10,1,3,4,4,2,1,6,12442.375838
970,HS2503000027,HH13250024,2,1,3,3,4,1,4,75.89999999999999,3,1,1,12,1,3,4,4,2,1,4,7520.802202
971,HS2503000028,HH11250015,2,1,3,5,4,1,4,75.89999999999999,3,1,1,7,1,1,4,4,2,3,2,4120.2293
972,HS2503000029,HH13250025,2,1,3,10,4,1,4,75.89999999999999,3,1,1,10,1,3,4,3,2,1,5,6856.51
973,HS2503000030,HH13250026,2,1,3,13,3,1,4,75.89999999999999,3,1,1,12,1,3,5,4,2,1,4,5610.441483
974,HS2503000031,HH13250027,2,1,3,9,4,1,4,75.89999999999999,3,1,1,10,1,3,4,3,2,1,5,8405.83
975,HS2503000032,HH13250028,2,1,3,3,3,2,4,85.8,3,1,1,8,3,1,4,2,2,1,3,8810.4422981
976,HS2503000033,HH16250013,2,1,3,15,2,1,4,75.89999999999999,3,1,1,8,1,3,4,3,2,1,5,10150.990592
977,HS2503000034,HH16250014,2,1,3,7,3,2,4,75.89999999999999,3,1,1,7,1,1,4,3,2,1,4,10166.009952
978,HS2503000035,HH16250015,2,1,3,10,2,4,4,75.89999999999999,3,1,1,8,1,3,5,4,2,1,3,10052.951671
979,HS2503000036,HH16250016,2,1,3,14,5,3,4,75.89999999999999,3,1,1,12,1,3,4,3,2,1,4,6548.40802
980,HS2503000037,HH16250017,2,1,3,4,3,2,4,99.0,3,1,1,12,1,3,4,4,2,1,6,6489.973838
981,HS2503000038,HH16250018,2,1,1,3,2,2,4,39.599999999999994,2,1,1,3,1,1,4,1,3,5,2,7082.07
982,HS2503000039,HH11250016,2,1,2,2,5,2,4,82.5,3,1,1,8,4,3,4,2,3,5,2,8965.652626
983,HS2503000040,HH11250017,2,1,2,2,5,2,2,79.19999999999999,4,1,1,8,1,3,4,2,2,1,3,8882.373025
984,HS2503000041,HH16250019,2,1,1,1,3,2,5,75.89999999999999,2,1,1,8,1,3,5,1,2,1,3,8978.857495
985,HS2503000042,HH11250018,2,1,1,1,5,2,5,52.8,2,1,1,3,1,3,4,2,2,1,2,16852.805659
987,HS2503000044,HH13250029,2,1,2,3,4,1,4,36.3,2,1,1,6,1,3,4,3,3,3,4,18842.58
988,HS2503000045,HH13250030,2,1,1,3,4,4,4,59.4,2,1,1,3,1,3,4,3,2,1,3,10469.303796
989,HS2503000046,HH13250031,2,1,2,2,4,4,4,79.19999999999999,2,1,1,6,1,3,4,2,2,1,3,8410.295282
990,HS2503000047,HH13250032,2,1,1,1,5,2,4,26.4,1,1,1,5,1,3,4,2,2,3,6,6390.6073017
991,HS2503000048,HH13250033,2,1,1,2,4,4,4,49.5,2,1,1,8,1,3,4,4,2,3,5,14042.7
992,HS2503000049,HH13250034,2,1,2,2,4,3,4,49.5,2,1,1,3,1,3,4,4,2,5,2,12810.934319
993,HS2503000050,HH12250009,2,1,3,13,3,1,4,118.8,4,1,2,12,1,3,4,3,2,5,3,8704.708964
994,HS2503000051,HH12250010,2,1,3,4,4,1,4,118.8,4,1,2,8,1,3,4,4,2,1,4,16187.159081
995,HS2503000052,HH11250020,2,1,3,9,4,1,4,118.8,4,1,2,7,1,1,4,3,2,3,4,10779.093291
996,HS2503000053,HH16250020,2,1,3,15,2,2,4,118.8,4,1,2,11,1,3,4,3,2,1,5,17460.126888
997,HS2503000054,HH16250021,2,1,1,3,3,1,3,69.3,2,1,1,9,1,3,4,4,2,1,6,9910.424788
998,HS2503000055,HH13250035,2,1,3,7,4,1,4,102.3,3,1,2,10,1,3,4,4,2,3,5,3934.3322093
